f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76
0.23952502,0.4214779,0.42636123,0.18847144,0.35887107,0.14250061,0.5403342,0.34276137,0.42960072,0.14624533,0.31117168,0.11158597,0.21769205,0.13049458,0.1707085,0.2514772,0.09480867,0.15430084,0.08446174,0.18565084,0.08242842,0.15895665,0.11308299,0.14637934,0.04264216,0.11118283,0.17520092,0.12321596,0.1304107,0.083609015,0.15711764,0.1084561,0.09412016,0.120725736,0.13168706,0.1183755,0.07128997,0.112559274,0.13964114,0.06727616,0.08282426,0.09454501,0.12705527,0.07353358,0.12516625,0.08334488,0.03607245,0.061079636,0.07116428,0.030041646,0.11686738,0.13308787,0.024095604,0.13700983,0.17948964,0.053406183,0.13639668,0.18050776,0.04072384,0.09475939,0.18299142,0.027741672,0.12399138,0.19399235,0.066857226,0.16816825,0.28400716,0.25730506,0.2845658,0.3108476,0.24883358,0.08593025,0.40687448,0.15657327,0.076717325,0.10440127
0.25944227,0.5037562,0.4567502,0.2312873,0.3541226,0.116751015,0.2447224,0.38608903,0.22879034,0.07460936,0.28252706,0.10317645,0.20686932,0.13249412,0.2016584,0.08013453,0.17810398,0.0610889,0.11136876,0.05038184,0.16771905,0.06960355,0.113217846,0.088508956,0.16048594,0.06745527,0.12496274,0.12621844,0.06856006,0.058738153,0.07274908,0.10705582,0.07726981,0.12983462,0.0664633,0.09868414,0.0825003,0.08999597,0.11665345,0.07587012,0.07528901,0.078631,0.12645723,0.07656658,0.036747463,0.056551073,0.07063077,0.08221631,0.04473787,0.091511935,0.11419329,0.0502892,0.11822665,0.07379909,0.04109852,0.09979553,0.038201768,0.100096636,0.17354144,0.15393935,0.19041,0.16519077,0.089605324,0.064355515,0.13847281,0.076515205,0.14432302,0.20009072,0.10860737,0.32429042,0.28029427,0.22593984,0.45713678,0.37729162,0.17398286,0.3264166
0.2663188,0.61066467,0.3577358,0.24973315,0.23017241,0.17084914,0.23206271,0.36925003,0.21854164,0.11045778,0.258541,0.15059583,0.15739039,0.14285904,0.13130625,0.18375129,0.1322422,0.10864878,0.096201055,0.12157008,0.13579893,0.13005598,0.12159311,0.08032363,0.111322656,0.13800295,0.058288474,0.1198243,0.11329341,0.09645778,0.107669584,0.118140884,0.1052425,0.08626679,0.07693276,0.12883064,0.08780129,0.12242401,0.075907186,0.09315315,0.11097305,0.107144415,0.10814081,0.08060405,0.06412437,0.054677837,0.032109443,0.055738594,0.04798642,0.076917656,0.038967393,0.033163972,0.081252076,0.043339856,0.034268998,0.037758287,0.08455451,0.034406018,0.04462536,0.112763785,0.054953624,0.07491595,0.13167547,0.057730682,0.1260056,0.07497877,0.06520857,0.15181844,0.033260185,0.2183519,0.34077424,0.35675082,0.438264,0.44024307,0.2622897,0.19062379
0.31862062,0.49585,0.38379893,0.21792117,0.19242905,0.12026691,0.2715926,0.35844046,0.2654661,0.08607422,0.17407371,0.21226156,0.14449249,0.15916331,0.10828251,0.11714859,0.08466669,0.1028036,0.14052112,0.087424345,0.09849931,0.090553604,0.059619218,0.05950651,0.1053139,0.08902888,0.03656534,0.09629792,0.11938155,0.03511538,0.054426085,0.1067682,0.051572718,0.08248116,0.06384789,0.09148622,0.051276427,0.07012291,0.0901958,0.04818114,0.03436651,0.05721325,0.08174771,0.07456183,0.119811475,0.056019492,0.026597042,0.08660501,0.030547442,0.07703282,0.12386727,0.149901,0.10955961,0.12817706,0.1023462,0.028883878,0.11310725,0.027497057,0.060456127,0.22058924,0.07532699,0.14668547,0.24601829,0.113114394,0.17018716,0.15380767,0.06477676,0.14747193,0.036124967,0.2271293,0.3352956,0.2913027,0.41375622,0.44657105,0.21523327,0.25711823
0.29759017,0.44162288,0.52720106,0.223754,0.4438337,0.10588517,0.35270515,0.36553958,0.3547582,0.10460237,0.30312756,0.13014197,0.2446282,0.0780254,0.24181187,0.16021165,0.14638211,0.08373172,0.13704427,0.16930951,0.056741577,0.07127275,0.18515632,0.16113386,0.040030446,0.08936293,0.11144199,0.14009795,0.08393473,0.07980068,0.10965135,0.12032203,0.08105934,0.12908223,0.12540036,0.09106185,0.05484489,0.12598796,0.09167121,0.10750797,0.038113106,0.13213402,0.091098785,0.07421443,0.12749682,0.09070096,0.034795858,0.10702652,0.07503611,0.05543936,0.12617926,0.13520302,0.05177602,0.15621673,0.18964949,0.10366344,0.15791303,0.23292467,0.08231488,0.06215413,0.22175318,0.08465497,0.10957836,0.18534924,0.11832978,0.15119423,0.29398137,0.23193392,0.30430886,0.37196463,0.30281794,0.07453558,0.47262618,0.27141958,0.049403705,0.13150068
0.30016795,0.60176766,0.42077735,0.28619292,0.115423664,0.08306096,0.14074174,0.28867838,0.11071016,0.10263519,0.18522558,0.14623316,0.12358181,0.16388875,0.11643357,0.08379938,0.121264786,0.076251216,0.0571116,0.11436052,0.10877361,0.062236514,0.06155753,0.04709033,0.14807181,0.06940637,0.051507987,0.05564168,0.028047081,0.054402716,0.08210638,0.06417496,0.038177803,0.058879115,0.15510698,0.052451096,0.042222627,0.079132885,0.04187261,0.06731203,0.035795376,0.08927612,0.03363074,0.05173779,0.13189827,0.14278196,0.036863934,0.032722875,0.10419635,0.057085752,0.11271088,0.1780576,0.13678691,0.17751431,0.10021848,0.021694027,0.16301236,0.036693756,0.072000384,0.19694422,0.0680792,0.19745068,0.22927502,0.06647581,0.23951462,0.1496857,0.02912491,0.1004542,0.031123599,0.15401837,0.27875975,0.2661351,0.42854354,0.52586764,0.27131325,0.3304748
0.33035043,0.51940745,0.43802547,0.23864007,0.2912995,0.14923005,0.26274067,0.3933234,0.2025945,0.07455781,0.24374077,0.1297619,0.2672086,0.09805033,0.24489969,0.104472324,0.17438883,0.069329076,0.09430749,0.07414831,0.11994006,0.10318148,0.12237245,0.07307137,0.12144544,0.09050115,0.16942808,0.07023712,0.12619661,0.11213746,0.14702897,0.0441805,0.10273727,0.093090005,0.122564465,0.06151969,0.10448026,0.08613874,0.07372202,0.059588753,0.12620719,0.045533367,0.06143388,0.10350573,0.08864708,0.14571607,0.12832186,0.05413198,0.14322701,0.15075378,0.058100503,0.08251194,0.13385883,0.046480473,0.16983907,0.19118391,0.09402634,0.23322153,0.19647266,0.07468797,0.25430328,0.1865814,0.05857119,0.13552342,0.10395288,0.09414251,0.25481632,0.14754649,0.19552878,0.3236793,0.294202,0.08374553,0.44374746,0.38298044,0.106064074,0.26005316
0.34182724,0.4707741,0.50321764,0.26582915,0.2959571,0.11358028,0.2754904,0.403075,0.2697495,0.041204616,0.25267133,0.13225526,0.19519141,0.09854923,0.26006296,0.08865616,0.14730696,0.04991114,0.15353623,0.08223939,0.11128256,0.067953914,0.15789753,0.08456238,0.118390925,0.04215382,0.124719046,0.1343178,0.1027135,0.04853615,0.111600794,0.11901466,0.11120147,0.09060546,0.063738175,0.12260491,0.110764384,0.12540692,0.052712332,0.05754535,0.09821568,0.11817968,0.082910396,0.06898881,0.09121197,0.062469203,0.100987844,0.08176885,0.042860396,0.10816666,0.06646378,0.07812178,0.1189752,0.049529884,0.14393738,0.16516338,0.07030844,0.1865901,0.16052055,0.083164476,0.24829566,0.10299846,0.07831796,0.14973435,0.08405331,0.13343422,0.20692736,0.17192066,0.23367599,0.3312821,0.3054439,0.12927674,0.4354124,0.3120586,0.058580436,0.18761727
0.3105574,0.49458513,0.43680826,0.21844196,0.33226755,0.23432133,0.30890322,0.23547116,0.18151785,0.12699053,0.22618496,0.19266444,0.19832255,0.17865862,0.11354141,0.17708184,0.10402781,0.06898262,0.10671214,0.11294925,0.078888245,0.12965703,0.08272226,0.06324647,0.11133088,0.10117171,0.05160986,0.09890636,0.12411886,0.10579288,0.03767744,0.07361272,0.07440794,0.06414952,0.060660593,0.08984192,0.052825812,0.07522828,0.11574389,0.08884215,0.038299125,0.043705024,0.07867271,0.03777244,0.089046456,0.08159087,0.1621201,0.118234135,0.101739064,0.18195374,0.103522845,0.088448904,0.19231236,0.04642355,0.12074236,0.16194971,0.07165373,0.1616919,0.16163859,0.20966502,0.19752936,0.19778171,0.123956494,0.06009493,0.1185248,0.04498074,0.18682869,0.30939567,0.10516028,0.4028254,0.37236437,0.15448156,0.35779825,0.43860748,0.2318524,0.15591294
0.31536564,0.56929725,0.41079903,0.22171748,0.1646116,0.11939589,0.24714397,0.33067268,0.17603302,0.09857784,0.17906974,0.1893384,0.11859729,0.15867467,0.08970307,0.103152506,0.1353182,0.116948105,0.04820542,0.13122945,0.106063634,0.08819807,0.05304719,0.057229772,0.1493834,0.07890359,0.04590812,0.061247922,0.05983959,0.094103135,0.101381086,0.07255535,0.045280833,0.0722153,0.13017283,0.04083203,0.07312299,0.08710575,0.05947241,0.028244939,0.078623824,0.100900285,0.08246143,0.05752506,0.09460864,0.15844652,0.067013025,0.034314957,0.13509604,0.032909874,0.06976342,0.1646649,0.088946156,0.13830435,0.16958272,0.06039778,0.1421133,0.058572635,0.04239291,0.124930225,0.04832305,0.13978544,0.22540988,0.15417896,0.21212797,0.22367705,0.030271323,0.074218184,0.03393389,0.22339351,0.29939064,0.31645042,0.3690285,0.42323038,0.33465928,0.15403762
0.29981494,0.5042424,0.32032725,0.22029415,0.21687733,0.22768825,0.27268726,0.42278624,0.19319688,0.16860351,0.16762866,0.17752409,0.1530498,0.18596655,0.11944017,0.13190262,0.09690956,0.14679582,0.09264169,0.10083008,0.13852262,0.124046676,0.06519355,0.07407111,0.12757163,0.10808593,0.07339811,0.08429617,0.12764926,0.07791842,0.08790658,0.0877741,0.12231669,0.06995657,0.08260474,0.12847072,0.10981195,0.08396342,0.07994126,0.086304314,0.093229644,0.117400035,0.091793925,0.05204074,0.077299185,0.0619795,0.042212576,0.04264979,0.046984356,0.08147263,0.070184745,0.09122694,0.1052928,0.1084526,0.045358095,0.034384124,0.07093468,0.04136749,0.08132085,0.16922846,0.115827546,0.13768563,0.14763324,0.07007878,0.15616685,0.13434714,0.0720185,0.15043096,0.06388804,0.21924153,0.29659545,0.26279935,0.3653171,0.3550392,0.30980298,0.18989876
0.18419082,0.4850761,0.31130132,0.3164387,0.23139511,0.1206088,0.3319167,0.13826,0.23190108,0.08474452,0.24732794,0.10023617,0.18517151,0.1588378,0.19295698,0.06986458,0.18811142,0.05815497,0.15906513,0.087063864,0.19350447,0.07522466,0.052070275,0.10798663,0.17717162,0.08744109,0.09252181,0.06820136,0.055983264,0.09014806,0.08958083,0.09796753,0.05866785,0.08937409,0.15158434,0.09788708,0.042819917,0.111649595,0.06988161,0.1103675,0.06647457,0.05428609,0.062849164,0.06337808,0.13891402,0.06530443,0.07726346,0.10039464,0.06437957,0.13742852,0.12526388,0.050264973,0.1713767,0.099445395,0.03985185,0.07663579,0.086241156,0.1034494,0.106314145,0.10206441,0.15025517,0.14976676,0.07902889,0.069836065,0.13284285,0.04782496,0.11391123,0.18419062,0.15740035,0.28978613,0.20133917,0.116764896,0.32004488,0.35034034,0.099240564,0.27189583
0.33181038,0.50562733,0.47183508,0.18856496,0.2583525,0.086520046,0.23911314,0.3887028,0.19418803,0.062366847,0.28066728,0.1376604,0.21596602,0.15491648,0.24658094,0.071747735,0.17095873,0.08670153,0.1338894,0.068384916,0.16674057,0.06113341,0.08847784,0.11380816,0.1746602,0.078338936,0.08152488,0.11599208,0.08252941,0.048562936,0.10128251,0.100793645,0.084335156,0.10589403,0.062180307,0.069054246,0.10362801,0.113739565,0.0721216,0.053441472,0.09726255,0.11703619,0.06492185,0.09259501,0.07571659,0.09772786,0.05761998,0.12743284,0.079151236,0.0869627,0.11205881,0.07879008,0.17612731,0.09096645,0.04808032,0.12049805,0.07325433,0.113962054,0.13581446,0.16682728,0.1858626,0.11943567,0.11294334,0.09038127,0.15933344,0.11106593,0.12111442,0.14077961,0.123240635,0.3237339,0.28751445,0.17587537,0.45989373,0.43639812,0.122274674,0.33809012
0.29496968,0.60227126,0.3700534,0.28533798,0.1557446,0.10275106,0.16318373,0.32291183,0.13315709,0.124442436,0.106371485,0.22705252,0.0967356,0.19229208,0.064902715,0.20799576,0.091447614,0.14465196,0.045731533,0.1517149,0.11051202,0.117790736,0.062946215,0.054112867,0.10552808,0.09874715,0.11232205,0.06960226,0.05482746,0.13991833,0.10018624,0.09334494,0.08096727,0.053066794,0.108807534,0.10319582,0.09682581,0.06790829,0.04783247,0.09322025,0.10534092,0.07243064,0.058172032,0.07155137,0.09371173,0.05931828,0.0866784,0.06770623,0.08390474,0.09106544,0.04834506,0.05235058,0.08674216,0.0424708,0.09772023,0.13950264,0.10584716,0.10276477,0.055953417,0.081886396,0.06800724,0.050386153,0.19861534,0.16226512,0.0922905,0.1973356,0.0922998,0.09014807,0.06148979,0.14612074,0.30385348,0.23764537,0.41149822,0.4845315,0.18029319,0.29119805
0.26769087,0.6269568,0.49340895,0.2273004,0.3237831,0.19766778,0.19000602,0.43433398,0.28656963,0.06606106,0.2829731,0.13532546,0.15654223,0.11453621,0.24740392,0.086373985,0.09616526,0.06625722,0.0766656,0.04098832,0.13437183,0.0519607,0.15534829,0.050049823,0.15361547,0.038960785,0.091178246,0.070455246,0.105559595,0.06332321,0.040258564,0.03452659,0.16670251,0.050740376,0.075875066,0.030024087,0.1383001,0.060335394,0.077098824,0.06371715,0.09463894,0.039495505,0.12795517,0.054898947,0.07346553,0.03511056,0.12682122,0.17200992,0.058500826,0.160034,0.122618906,0.08993196,0.1994508,0.055178598,0.064490356,0.19719854,0.07071177,0.15884379,0.20770279,0.11757977,0.23923697,0.194889,0.078127645,0.069710605,0.15579282,0.041733067,0.19300492,0.27184153,0.105434686,0.35066923,0.3594148,0.21285038,0.51668495,0.3608202,0.16991422,0.26672247
0.25990167,0.4377819,0.49149305,0.15443946,0.33606777,0.09842637,0.30162156,0.37304023,0.30684525,0.056198698,0.33419815,0.112448536,0.19069275,0.0697846,0.2729826,0.13265997,0.13759914,0.07398627,0.11851317,0.1124221,0.11848319,0.08557457,0.15120418,0.07948511,0.11680717,0.104469635,0.12450292,0.18183517,0.05117807,0.08686684,0.16028164,0.11863845,0.07439852,0.16166818,0.1402753,0.13290426,0.048061293,0.15258142,0.06500844,0.11506497,0.08547453,0.13901162,0.055624645,0.095454216,0.10520843,0.07678725,0.05205573,0.04778494,0.077023506,0.06901954,0.042792626,0.062102377,0.1057302,0.04146715,0.09589334,0.1482675,0.08782492,0.16356152,0.18411815,0.10051832,0.23546588,0.16759261,0.06292027,0.063041724,0.14056103,0.072658956,0.20989011,0.13173972,0.20967166,0.30526194,0.26801616,0.15256698,0.48427746,0.36181477,0.09919799,0.2626351
0.22308369,0.6028802,0.3566719,0.23953176,0.2678704,0.16139442,0.2376454,0.35567808,0.25458947,0.09803772,0.18020225,0.20160477,0.10007982,0.14472649,0.15491897,0.13967606,0.081642896,0.08654743,0.050526988,0.15942353,0.043487735,0.07568623,0.08746127,0.064723134,0.059572738,0.097976066,0.060708035,0.05473924,0.043991234,0.1617665,0.06564273,0.038526297,0.05540691,0.03979729,0.058119304,0.09916102,0.079191856,0.025050674,0.026235357,0.11736788,0.10888422,0.041942194,0.028067,0.030132592,0.059320852,0.08917695,0.1641185,0.1078031,0.1351375,0.18379024,0.05669388,0.04040487,0.0789521,0.053172812,0.1290705,0.111158095,0.12621517,0.1617963,0.13339414,0.13323522,0.13519919,0.11152412,0.08106373,0.076737456,0.08793775,0.041340943,0.19880204,0.27968934,0.058512777,0.33954656,0.38730612,0.279835,0.4591454,0.5296397,0.20602825,0.17759755
0.32771578,0.514401,0.4083645,0.19318579,0.1607819,0.17201596,0.3171766,0.3999881,0.2322915,0.095448315,0.19213186,0.17445637,0.18927628,0.13000613,0.096084185,0.15774028,0.103942595,0.076667584,0.054155245,0.090813294,0.10238409,0.09225634,0.050871626,0.09299077,0.16369598,0.09317585,0.031546112,0.111158155,0.06502445,0.043001004,0.065019384,0.11154153,0.084165655,0.08472988,0.07437351,0.059597682,0.05653426,0.08684266,0.07967774,0.05707621,0.054971583,0.106469914,0.09407158,0.03793751,0.12860401,0.096276544,0.02819876,0.036852706,0.056944594,0.055023737,0.050012216,0.100826435,0.171469,0.08826308,0.035644908,0.044604443,0.07184919,0.027126374,0.05003467,0.18336311,0.053281873,0.10182232,0.20267785,0.08686213,0.1034949,0.119272314,0.07037169,0.21998867,0.034821376,0.2775108,0.3808127,0.28907815,0.43268895,0.44439963,0.27080348,0.13293707
0.23808978,0.48865828,0.38450417,0.21412855,0.35713562,0.08813647,0.36992365,0.35172585,0.28372493,0.12066602,0.32481477,0.11309289,0.2731736,0.09614215,0.20359862,0.1335492,0.14561698,0.13405488,0.12835419,0.15290715,0.057423543,0.13758837,0.12037906,0.16034721,0.07573652,0.12256943,0.10226395,0.08419968,0.12305892,0.15113904,0.09931653,0.056731295,0.1020703,0.08751525,0.092469454,0.105447374,0.12491795,0.054633666,0.052544504,0.073474646,0.1422924,0.05653181,0.08489056,0.043589458,0.06480869,0.14128861,0.09347065,0.065852076,0.12497743,0.1117277,0.05721234,0.118797585,0.10390232,0.051231343,0.14882778,0.11015635,0.13349402,0.15516129,0.09134375,0.06641033,0.18083443,0.06861516,0.058316667,0.12254753,0.08362192,0.088934764,0.17912571,0.21876483,0.18801211,0.2342296,0.32060775,0.17043944,0.41498545,0.27716735,0.10227066,0.14870709
0.26164505,0.3235741,0.41790488,0.25269413,0.3698052,0.13471355,0.27306756,0.3372207,0.26373047,0.14419027,0.25524557,0.1263577,0.20316416,0.10982893,0.15545803,0.13313867,0.09243007,0.18953831,0.11301928,0.13959178,0.03864734,0.124939136,0.08214914,0.18347153,0.029262302,0.10519812,0.10263119,0.07422949,0.116222024,0.06460795,0.09308562,0.053575914,0.10020349,0.084834434,0.07021737,0.063659385,0.057513792,0.082576565,0.055747267,0.047421712,0.05943066,0.07559397,0.06498391,0.05231764,0.06595256,0.11227119,0.0688365,0.047150593,0.09302072,0.054017056,0.050241876,0.116815254,0.038898658,0.070191786,0.19972911,0.10765824,0.06904037,0.21596655,0.10221201,0.0559396,0.14748219,0.09309486,0.09690833,0.10869835,0.06278236,0.15235013,0.22037446,0.2013815,0.21775706,0.22882481,0.30044731,0.14075162,0.33941516,0.30889818,0.0974207,0.24159855
0.27078924,0.24551365,0.48426026,0.16774471,0.42593285,0.15730743,0.3294362,0.37885416,0.2420698,0.16006339,0.2720408,0.17120895,0.24674267,0.060191322,0.19991362,0.14940047,0.16068952,0.23539609,0.07802817,0.14423096,0.060431503,0.17028195,0.17669904,0.1448588,0.08992494,0.07557951,0.14963143,0.114369586,0.16099691,0.12416785,0.09549456,0.10948119,0.12091414,0.07028453,0.108163215,0.1331201,0.090210445,0.067939304,0.06923941,0.10701955,0.16734347,0.06518243,0.060615595,0.065093204,0.09462672,0.10648966,0.107862346,0.05523243,0.12215357,0.11194042,0.058837254,0.10905983,0.12107201,0.12117236,0.11420636,0.09260646,0.16539663,0.16078761,0.05595692,0.075244114,0.19596492,0.07941538,0.105110444,0.12630582,0.088791564,0.16768596,0.16673896,0.18212168,0.24985825,0.22620952,0.31276765,0.12651877,0.29161918,0.18376091,0.07999411,0.13447742
0.25599477,0.5452574,0.333639,0.18659487,0.16158803,0.20459959,0.2166531,0.46275422,0.21590242,0.081789225,0.13999458,0.18076208,0.10000573,0.18193215,0.106852785,0.20637064,0.02916642,0.075018205,0.060500547,0.093289085,0.08450972,0.07054426,0.060043026,0.047499746,0.081221476,0.06122383,0.048145045,0.042905543,0.07595354,0.081830226,0.03381505,0.043453038,0.10300652,0.044737175,0.036165804,0.032495275,0.08074941,0.06326797,0.06407017,0.03293914,0.06010257,0.068859056,0.054446258,0.04734148,0.035149433,0.100321524,0.14506535,0.1106263,0.07315667,0.119190484,0.08687271,0.03937341,0.09087731,0.06221991,0.079885006,0.18315314,0.042060092,0.15231021,0.14011383,0.11363502,0.15253708,0.10747957,0.10483561,0.03836513,0.09619904,0.045100037,0.15469863,0.28635186,0.05213346,0.21024334,0.38443738,0.2429954,0.4772009,0.52213067,0.30788052,0.18861657
0.25366998,0.32387847,0.36826319,0.2199374,0.36677542,0.13136648,0.3761376,0.37589836,0.27461416,0.199346,0.20834014,0.15714374,0.16867495,0.16779076,0.10916384,0.17441157,0.098032326,0.19530497,0.1538848,0.13915642,0.12047669,0.082660556,0.120435074,0.11976181,0.11744358,0.08336143,0.13754086,0.069273435,0.09697455,0.07727066,0.055162337,0.112273425,0.08673643,0.08993225,0.07175693,0.08475246,0.1344039,0.07538631,0.04774199,0.0866773,0.07996783,0.111507796,0.081237115,0.05682528,0.07138242,0.082394496,0.07310495,0.12211609,0.057292815,0.14797862,0.12053711,0.09350881,0.100275405,0.13964884,0.07655908,0.0751898,0.08714389,0.13613346,0.11070011,0.1647226,0.09545222,0.09658438,0.22153766,0.1241019,0.15268642,0.21303295,0.20850886,0.14983748,0.23268187,0.16884299,0.23274449,0.12947895,0.2806895,0.17282312,0.10814236,0.1156056
0.31280804,0.54316366,0.38146073,0.37094232,0.19857907,0.13250157,0.21880187,0.27016073,0.18105833,0.09889819,0.16420025,0.19552621,0.12394076,0.18109615,0.1391174,0.106483944,0.1334852,0.16030328,0.06681104,0.09131284,0.12454157,0.14157352,0.077432446,0.052913398,0.15605944,0.07709415,0.0620602,0.08134979,0.08187329,0.050738957,0.07878036,0.08052686,0.062738284,0.07277268,0.09026122,0.0657815,0.08229829,0.0567592,0.060234368,0.06915973,0.038259387,0.07385832,0.10084588,0.0646583,0.12140837,0.078053,0.044643775,0.05488737,0.059418924,0.098171726,0.113146074,0.10929019,0.13284118,0.13590807,0.07181794,0.026220672,0.1191618,0.05458036,0.058684155,0.14947307,0.07616696,0.10047768,0.18817134,0.095535114,0.123408586,0.17704532,0.090203926,0.08670995,0.07358787,0.16151175,0.2415748,0.23703857,0.3167083,0.34811124,0.2137351,0.27189928
0.27988383,0.67262,0.40013725,0.30579698,0.21456376,0.17698182,0.21646544,0.32764804,0.28721318,0.08227978,0.26518944,0.21145502,0.12950109,0.13950513,0.18751085,0.11146113,0.13658853,0.07281888,0.088931635,0.06352185,0.12541127,0.09891126,0.057920866,0.08039324,0.1147403,0.080645084,0.044180922,0.10740856,0.11266428,0.045906052,0.03483124,0.105504684,0.09057864,0.10934083,0.05321167,0.10209545,0.054624196,0.07323975,0.12453294,0.06606048,0.03177383,0.099358216,0.10132962,0.06529819,0.07148936,0.07107242,0.04504144,0.07698164,0.03754755,0.0703594,0.13328812,0.1331968,0.11235986,0.11772231,0.05141507,0.045834556,0.080714904,0.025775675,0.16109969,0.2608345,0.10913876,0.21691753,0.24788411,0.04010686,0.16840753,0.10767004,0.07463614,0.18435004,0.021616066,0.2751581,0.3644949,0.3459211,0.49655092,0.49065968,0.18623991,0.2769881
0.32289192,0.36168152,0.46024734,0.16658463,0.4100792,0.13282187,0.3326425,0.37467808,0.23472466,0.06591986,0.2362739,0.1336011,0.28046146,0.13330668,0.22218087,0.10208185,0.13514988,0.059488468,0.21580338,0.078581095,0.12677436,0.060595065,0.07285531,0.14125752,0.1574542,0.065755144,0.086565375,0.13906965,0.0905751,0.0677891,0.052301414,0.08073188,0.06999421,0.13683732,0.054336894,0.07225138,0.09320521,0.08405619,0.048680864,0.06035488,0.08533079,0.07657888,0.047243107,0.074474245,0.057398483,0.0636186,0.1340888,0.10111037,0.057524193,0.17478344,0.08011334,0.053068977,0.12482528,0.055980623,0.09934675,0.16237408,0.070712164,0.14758505,0.15722662,0.16060522,0.17348483,0.17730942,0.12842302,0.14863385,0.10849139,0.14181535,0.24342331,0.2454157,0.28885967,0.3638161,0.25569117,0.1346698,0.4349614,0.3477117,0.11804533,0.22031176
0.27588874,0.42515486,0.37118116,0.24115211,0.31603536,0.11357604,0.28714645,0.3885898,0.23816717,0.104759485,0.16456829,0.17507464,0.10606056,0.14305997,0.16260393,0.111287564,0.089042164,0.08898466,0.06134776,0.075196326,0.16871256,0.095619395,0.063518226,0.05791415,0.15305017,0.09173628,0.057891067,0.08911189,0.0732175,0.05288879,0.054785047,0.107342124,0.060613856,0.07534438,0.06981843,0.08800721,0.08723371,0.08840728,0.09094499,0.07004907,0.051941287,0.08090632,0.09759901,0.078320436,0.09212244,0.062210012,0.11643707,0.13449426,0.049521763,0.14789684,0.16026166,0.07859361,0.18631789,0.11580695,0.05341557,0.100292265,0.06454056,0.06647528,0.17497548,0.19835313,0.14901136,0.20443119,0.12619442,0.09408933,0.15800954,0.06490706,0.17412978,0.28830993,0.10131722,0.38341048,0.29303816,0.17751233,0.38259113,0.35765642,0.15905635,0.17035969
0.2867183,0.4406141,0.41406977,0.21961693,0.32344756,0.23069553,0.3399254,0.4035704,0.21474293,0.13050787,0.24455586,0.16769883,0.22489268,0.13480711,0.1656998,0.14693904,0.07601602,0.1439981,0.15608415,0.12334346,0.06992864,0.095574,0.15056998,0.11056727,0.052048348,0.108556665,0.08091937,0.06332438,0.14291935,0.13358767,0.054419715,0.076620854,0.09010808,0.07961106,0.058870725,0.07305546,0.07784958,0.040446237,0.102712646,0.09868886,0.08653386,0.040698886,0.058731098,0.07660534,0.039258383,0.100224115,0.12991811,0.075458474,0.09660122,0.11237826,0.057417545,0.056561273,0.0809827,0.036767013,0.13502467,0.14927325,0.06105723,0.1453379,0.13530453,0.17182337,0.1462504,0.1525369,0.1501836,0.06232438,0.15985921,0.06081118,0.15920739,0.28538325,0.13066709,0.31984165,0.3471089,0.23177361,0.42908797,0.3606281,0.24372225,0.13696784
0.30283222,0.57354885,0.377283,0.26327357,0.23003282,0.14971535,0.2550761,0.3913431,0.17703284,0.078542195,0.22063965,0.15895398,0.21216096,0.17860283,0.13433298,0.13107534,0.14127532,0.11464294,0.058455214,0.06937254,0.097162455,0.115065895,0.061743926,0.1140617,0.120519705,0.10696091,0.046349693,0.08847011,0.09416646,0.06696268,0.05543076,0.10557439,0.08550797,0.07734104,0.05548705,0.115564935,0.07546417,0.06871038,0.12130126,0.08186791,0.05050498,0.078811295,0.14799897,0.038562413,0.08410315,0.035000235,0.052501887,0.075296134,0.042343352,0.07900581,0.09544869,0.086620145,0.13126774,0.05623179,0.056853496,0.07794059,0.05347873,0.055537324,0.15326309,0.15910503,0.103752136,0.14938755,0.15445691,0.04975434,0.14262828,0.07930397,0.12693332,0.21384227,0.06295027,0.28608724,0.31962112,0.27726045,0.43712932,0.45569125,0.19147836,0.27517384
0.3309102,0.4990088,0.303443,0.26461512,0.37006497,0.099740624,0.23243171,0.38031402,0.2788749,0.03608065,0.2927925,0.20134649,0.15512139,0.067111276,0.21655154,0.1190735,0.116590515,0.12712178,0.12062977,0.088390626,0.12378767,0.13839135,0.10299841,0.077774204,0.12763238,0.11797102,0.10006254,0.091965064,0.11442538,0.14680727,0.090427056,0.07592492,0.13054991,0.090447865,0.07355962,0.06754536,0.16890243,0.07424944,0.06543482,0.07009441,0.14225958,0.06873871,0.06156734,0.11504034,0.044539154,0.044962592,0.14065953,0.06931704,0.070347555,0.15719116,0.039416008,0.07847852,0.106688574,0.03355496,0.13308558,0.15152644,0.06676031,0.12031785,0.17902504,0.118759304,0.18803258,0.15275797,0.09864788,0.14981557,0.0709118,0.098028325,0.26046145,0.27474153,0.19296262,0.37468886,0.3081131,0.20726451,0.43612957,0.42439005,0.14086707,0.21021985
