f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47
0.040094335,0.91276264,11.061094,61.380676,101.16169,127.46376,77.8487,0.11886233,3.0205429,29.914951,156.70946,189.41122,136.54143,0.1189061,3.261593,32.24189,109.008194,81.76405,124.555275,0.3757842,9.052791,94.868416,187.28673,160.29611,0.43818626,11.187074,76.681564,201.4021,110.44944,1.3042749,34.567028,136.80334,164.17924,1.7359272,34.782314,225.63293,208.61032,6.1834636,66.0664,138.11894,7.37253,137.09169,495.67224,15.422289,92.234634,39.407764,516.4789
0.0649653,1.2259711,22.88437,119.82331,194.5171,192.01982,183.09642,0.14940166,2.6899397,21.498884,55.81973,90.60581,154.2924,0.1493656,6.6055627,66.34147,185.98862,118.40533,230.25208,0.34561998,6.8452983,34.80023,75.76176,179.67352,0.9235005,22.353773,133.55095,177.00433,140.12375,1.0324998,13.404753,56.292282,150.55281,3.786034,58.787025,249.11044,102.70707,2.5238469,29.902302,106.75171,12.205687,168.59633,362.26788,7.0914984,68.77599,51.52716,454.302
0.05139042,1.4044307,11.831203,36.91596,96.85171,190.47057,65.96853,0.105254956,3.2441595,38.950607,154.982,159.52861,204.92166,0.1690832,3.4733434,20.07147,99.25889,126.09542,109.50631,0.4084716,12.164332,92.37925,112.15075,202.09036,0.48003805,7.631398,77.09033,213.80238,97.52909,1.8410248,34.967533,67.698975,140.63235,1.3530446,36.00047,263.94748,85.48221,6.2855544,34.821606,157.77708,7.779814,171.40836,344.71295,8.309849,131.61966,49.708866,445.50644
0.03925345,0.9670903,13.44263,87.89906,130.70023,171.07492,81.10247,0.12800924,2.3938184,36.382202,144.09058,220.20932,121.567055,0.11363353,4.0381784,46.689255,139.86865,106.21768,65.80942,0.29699728,11.00131,88.83026,187.59584,128.24077,0.54261583,14.583117,100.222206,186.4014,58.92448,1.5854422,33.63643,124.26391,96.674576,2.4069455,45.79292,224.76178,274.59726,6.093191,59.628765,100.76971,9.344424,147.19257,509.13553,13.508387,75.83341,41.915035,536.45447
0.09869083,2.186951,27.561375,159.11496,194.92818,159.0669,134.6836,0.16357328,2.4098685,23.843771,83.06458,131.4603,58.48928,0.27385807,8.289104,92.18518,212.71909,94.54633,113.05183,0.29757658,8.652785,48.383945,77.999504,112.71976,1.1715741,32.05416,154.30234,160.94385,58.088634,1.2637789,17.988796,43.86742,162.01201,5.2443886,68.21796,223.44043,226.78279,3.2745383,18.207788,169.39758,14.6319895,146.93248,453.94257,4.4187474,125.14922,43.641354,484.53415
0.06836421,1.5770097,13.182343,34.8293,72.428734,169.20343,110.89959,0.1298719,3.9180756,45.25521,152.88031,175.0796,163.84369,0.18617171,4.0445485,21.30197,80.332405,110.66074,72.672005,0.54701173,14.311464,95.78033,140.89803,176.6234,0.59681016,8.514384,67.547806,244.92355,67.88257,2.1810067,37.648117,95.278984,148.17451,1.4746087,32.152363,292.17957,113.00061,6.9281454,46.78512,148.16498,6.9708014,191.98184,384.41855,11.507191,120.276474,54.790424,474.55457
0.059783615,0.97315335,16.216105,86.548546,188.99367,136.6462,73.4216,0.16966514,4.915513,44.258488,115.42163,154.1506,131.46597,0.12218103,4.8623,46.572666,195.6465,76.43499,82.741234,0.63729346,13.875587,72.652695,149.43259,137.60825,0.64924306,15.911762,132.90512,197.60237,66.87067,2.0646625,28.194193,104.92818,102.87384,2.5463662,55.11444,245.05043,287.64902,5.1385202,52.43566,91.299225,11.193231,153.39194,508.72244,12.402769,69.911514,43.705585,518.7205
0.060193844,1.883658,11.701683,46.432037,126.63492,317.99518,117.35271,0.1451684,4.174946,39.754097,117.128105,150.15083,133.61227,0.23532555,3.3851712,25.36392,129.8625,218.91962,69.85324,0.5453831,11.920408,73.587616,127.26099,103.69801,0.5045134,9.123163,97.92531,132.10837,56.553925,1.8201731,29.154608,100.40436,48.921852,1.6241462,46.888107,173.11699,217.60582,5.363149,49.540386,48.597565,10.001732,126.60455,457.87848,12.451245,41.29243,39.286133,494.92114
0.08852617,1.9775469,29.965075,107.83484,97.037445,188.1866,131.88268,0.18685538,2.420593,26.668745,177.42424,178.88876,110.77047,0.2369079,8.543072,63.410217,71.52116,108.810135,109.608444,0.3264728,8.942096,111.80532,193.31273,101.79961,1.2625712,22.267128,44.629562,138.33846,66.26189,1.2838966,43.11906,167.2886,79.80532,3.6381838,21.24558,198.72826,149.9358,8.013351,88.207794,144.1492,4.5768003,139.94673,437.35425,21.05653,142.0189,42.01724,496.13376
0.06215462,1.071224,14.8239155,63.24382,87.6348,91.11482,122.14387,0.090420604,2.074151,41.95422,169.51276,109.3825,89.97388,0.12737869,4.413167,33.48488,51.384766,91.43574,52.951138,0.27783215,13.183079,101.88391,100.01286,104.277916,0.6630272,12.229916,35.821224,301.40952,51.244804,1.9631652,38.299652,76.3903,117.30974,1.9759649,16.363503,327.93918,98.81378,6.803955,38.4941,198.48792,3.7808251,202.39384,422.37415,9.415914,178.81659,57.56542,509.87747
0.048679348,1.3490543,13.579359,37.227905,49.505253,92.223114,149.38611,0.11938093,2.7019124,31.303745,182.14062,197.307,195.6996,0.16506687,3.9817417,23.0232,58.795177,69.13769,115.187805,0.34982157,9.120002,110.27887,192.55128,192.44821,0.563812,8.0751505,48.705368,215.19876,59.82138,1.4039702,41.30446,144.61208,150.34067,1.4206374,22.282148,254.40697,201.69568,7.620496,69.85237,132.82263,4.9375706,155.44582,480.954,17.305891,95.26848,44.332485,514.5836
0.08068809,1.8701892,20.86253,110.39277,213.37364,297.8309,119.73173,0.17227474,4.1641755,29.801735,59.83772,102.456184,92.935486,0.22506666,6.0706105,59.11064,195.15144,213.37958,77.28983,0.55129164,9.795419,40.24745,75.37173,135.0875,0.8795042,20.272144,137.78444,158.95665,55.855553,1.4693791,16.723217,57.725666,115.32421,3.2464979,61.156723,215.45418,264.80078,3.2984183,31.423353,76.3544,12.887674,148.26225,487.16656,7.435042,50.314533,43.79421,514.4818
0.22595051,4.808814,44.94959,158.94708,205.3705,275.39334,243.29048,0.11241353,1.542617,9.273556,33.783794,67.57819,31.848799,0.5790792,13.868909,95.93066,203.46747,156.92067,213.4195,0.21843438,3.2341287,20.908527,67.28613,70.04459,2.053457,35.818657,152.3187,115.48796,85.66685,0.5333133,8.494688,57.36126,126.510735,6.2265573,71.21894,208.18277,129.61534,1.6332501,28.809973,168.61493,15.805077,155.11191,374.89206,7.0402455,134.59177,49.69453,460.3692
0.06316921,1.706834,27.40683,108.97428,115.40585,253.91234,30.512154,0.09211322,1.5854701,24.944513,87.762886,111.1228,80.215546,0.19159944,7.7744527,58.71716,122.71447,139.28554,105.41924,0.20038247,7.8162127,52.951572,79.40928,120.78589,1.0822091,20.05513,99.53404,213.3548,157.4648,1.2586143,19.530085,54.398342,198.03067,3.2850115,45.51597,275.9296,79.06511,3.5858972,26.762117,222.62932,9.728411,183.92645,388.67932,6.430107,163.37753,55.03791,502.40616
0.115796484,4.2825446,36.140583,131.62047,206.53018,248.80049,229.91103,0.08009656,1.2619919,10.373609,33.414368,93.30494,70.10666,0.5185403,10.875266,77.18165,214.27443,137.58768,141.56516,0.16060092,3.4005024,19.84236,59.91948,170.09343,1.576981,26.986994,155.25485,106.61377,61.96375,0.5517457,7.8662486,36.1329,203.55042,4.7936373,71.76739,207.26585,150.17252,1.4377079,14.957872,163.06728,15.93259,156.37619,390.98474,3.5903864,98.70733,49.061497,453.64917
0.14252467,2.7924724,36.56272,142.44775,183.37285,147.40955,200.91682,0.23166767,3.8428369,28.138924,69.31608,58.992683,86.995995,0.32964247,11.285966,83.71562,197.88211,119.56543,222.89732,0.4951137,9.548521,46.328823,59.312836,184.54918,1.6424279,31.006762,146.95691,211.12299,80.363365,1.5279099,19.165857,53.115067,225.82884,5.200336,66.62132,269.47098,136.473,3.8478904,30.851776,196.4591,14.482858,178.93596,408.6294,7.6298385,132.91144,51.638245,482.8113
0.0572751,1.2864609,13.98956,53.737503,103.62464,190.0729,93.31191,0.18973558,4.9704456,36.959564,115.787895,84.191536,134.68947,0.15869352,4.1244173,32.290012,132.91936,160.69872,82.58813,0.63639945,12.012726,73.568306,86.90198,134.37892,0.5811274,11.140923,103.43924,258.04614,68.521286,1.8358017,28.765081,73.97695,126.29733,1.8318852,46.858353,289.60425,193.6344,5.3770056,43.269367,111.538895,9.780248,183.1969,452.2171,10.95079,74.63999,52.416103,508.4203
0.061228596,1.7844244,21.48016,73.02043,115.07028,189.13042,98.99044,0.11649773,3.112121,23.8847,74.031944,83.38441,142.38687,0.20396622,6.1967063,38.598034,103.52735,118.2513,78.833145,0.38542575,7.0756044,45.388676,68.99673,157.58781,0.8169937,12.850282,75.43255,215.14531,65.17746,1.127163,16.997953,52.317425,129.33328,2.1367092,34.2888,261.47006,212.49469,3.2766685,29.211388,102.29788,7.4541097,167.93427,477.51883,7.066637,62.103096,47.67234,527.72656
0.106581286,2.409638,14.735755,45.866234,46.743603,112.51853,93.43449,0.20823172,4.929811,47.77147,193.97543,268.12772,127.35596,0.2889663,4.757722,29.350725,79.708374,61.97664,68.27167,0.6592825,15.148701,121.34663,266.465,145.41585,0.68823427,11.5550375,76.75229,111.78288,33.19071,2.1923037,46.98156,190.53035,145.62373,1.9858822,40.038475,165.38898,296.013,8.8360405,86.79122,135.45618,9.113421,116.96128,537.4522,19.856638,95.32805,35.83042,511.00308
0.045300536,1.3898882,11.019155,57.254597,99.252014,161.22322,107.12837,0.095386766,2.5228844,29.026577,147.33238,180.90814,122.86131,0.1688837,3.1360645,30.633686,119.55316,94.128105,88.35899,0.33083192,8.64337,86.04098,145.30896,118.39092,0.43805295,10.470041,88.54084,194.89896,46.805027,1.2282035,30.417446,93.49719,91.19087,1.6829118,40.40074,229.62254,245.799,5.447128,42.641895,119.20562,8.573309,143.42014,516.4128,9.66636,100.74105,40.671104,535.95105
0.10894978,3.0411386,15.366393,32.82297,66.77698,135.2091,63.97589,0.15299505,5.7807465,57.73039,170.02995,191.66557,105.208275,0.39313868,4.959723,22.16556,98.25658,86.16552,42.95407,0.78135234,18.935884,107.02505,174.63988,111.80709,0.7396876,8.536891,84.936775,178.3968,31.78014,2.8264189,42.193703,120.78254,120.72532,1.6575359,41.97694,219.71971,239.6606,8.036792,60.196,145.08646,9.31321,137.78322,477.486,14.065672,119.276474,40.34334,485.3331
0.08417263,2.3455923,32.88132,127.28398,203.40536,207.27635,169.23834,0.12164637,2.2963648,15.513882,43.808205,78.378136,142.7526,0.27389243,9.644512,70.760994,189.98424,127.255905,153.96977,0.29739565,5.218621,25.84118,63.016468,233.4289,1.357729,24.05372,121.40606,139.57484,114.469604,0.8316524,10.621393,46.277275,246.77116,3.9469764,50.794918,219.66031,91.30603,1.9390463,22.260235,201.62103,10.546983,155.78482,332.58447,5.264035,119.93269,46.604645,436.794
0.15162602,4.8050966,39.920826,141.0129,227.78731,101.13268,163.45699,0.12876527,2.823682,15.713122,38.02965,48.095535,154.45602,0.57507807,11.911333,80.46071,246.3517,82.41368,115.804634,0.35266453,4.763523,21.951078,40.566093,166.52469,1.6810786,27.93254,184.64737,196.2641,43.900726,0.8050114,9.59338,33.718933,160.55144,4.83265,84.04934,250.3225,197.83278,1.7996502,17.386623,139.43892,18.196396,165.85698,409.05182,4.4885144,83.96235,48.39721,433.70496
0.092760846,2.1470346,13.459469,20.584763,101.3093,96.51806,192.9438,0.12385062,4.2909317,56.023685,186.37523,243.35353,119.49515,0.25765985,4.4772873,14.212343,105.07126,73.69697,87.60337,0.56017524,18.494322,119.14525,242.08524,116.30359,0.6356761,5.92167,77.988205,162.24684,40.536404,2.7706082,46.984615,171.12112,85.92691,1.0186838,35.58168,192.66672,259.16425,8.767903,83.24453,77.45776,7.8612204,130.7451,461.33154,19.640808,66.901276,38.6554,463.98627
0.056111827,1.3552781,18.618813,65.703964,57.82694,132.48894,99.12754,0.11884383,1.7495205,29.18271,186.94003,197.6006,125.19764,0.16604067,5.7930875,39.54743,49.685287,86.59559,173.67694,0.22834021,8.93624,113.9679,219.50027,125.44387,0.8099133,13.712435,39.52314,201.60915,122.089516,1.3407578,44.49871,178.97874,121.498276,2.3155978,19.149876,246.60637,133.1163,8.012698,88.06748,162.03636,4.1229253,157.688,391.20633,21.450018,140.38217,44.70229,485.6171
0.052150104,1.2086701,15.501645,92.69529,105.90892,222.83104,125.71217,0.12074818,2.784402,35.048016,131.82195,155.34048,145.19691,0.13742529,4.409239,49.001595,126.41538,102.70417,151.45293,0.35986546,10.707075,72.04909,96.78257,160.89198,0.60641813,16.521538,95.310745,174.30869,120.492256,1.6152227,26.368935,54.431576,156.5139,2.670571,43.635647,247.95982,77.82287,4.69988,22.827738,177.62845,9.133312,165.45619,372.9414,5.0894556,143.4531,48.255577,462.25452
0.060378093,1.9761016,21.53798,43.03543,60.156097,174.6588,68.47395,0.10148738,1.4009095,27.944672,192.81651,146.90924,129.18365,0.25316796,6.538023,27.17263,33.17073,154.33897,99.01312,0.18806706,8.815833,119.6356,177.87318,120.53085,0.9154076,9.578428,23.883749,193.83482,102.68073,1.3135747,46.255386,163.13225,92.582726,1.6679351,11.773598,237.46695,153.8444,8.515986,89.45342,135.14775,2.7973247,159.07059,405.7975,22.007393,121.87496,46.1874,495.42374
0.15365274,4.9547243,44.76496,111.57559,159.89171,103.43325,177.35425,0.13203473,2.6143236,16.870842,54.45625,92.785706,111.58386,0.645402,13.894952,66.957466,183.43303,85.65669,44.05912,0.3555278,5.288408,31.763796,100.72184,103.00559,1.9918003,24.68316,144.66895,279.0578,47.034336,0.9257596,13.022317,81.25496,135.41556,4.1392837,69.180504,338.64212,76.91456,2.4057474,40.448975,161.08968,15.147554,226.0057,341.8591,9.389159,107.6963,66.36917,449.28183
0.05557729,1.2194328,13.947761,65.92287,167.92245,292.32166,50.735577,0.13945197,3.6655827,46.168777,111.255516,91.75895,85.91047,0.1520196,4.085677,37.544624,150.75679,235.44774,50.856144,0.4637981,14.716887,70.32195,77.074455,95.85695,0.5985726,13.135231,99.88728,188.25874,62.817284,2.1482737,28.300001,63.44407,83.50878,2.2250233,42.50779,229.96135,195.41179,5.2698183,32.650406,89.67639,8.793572,153.42912,433.04706,8.412298,79.48961,46.126423,483.84625
0.06431445,1.784833,23.334421,99.20505,116.70808,143.75414,85.36271,0.11078803,1.7574772,30.89419,137.9154,73.74469,187.52708,0.21922274,6.4847565,53.547478,141.01726,135.59998,69.87533,0.23225005,9.226675,80.004364,65.51629,180.59512,0.9119757,18.848333,98.384254,280.24063,70.68845,1.3648263,29.270586,55.569298,152.41592,3.1493573,44.18915,318.51062,96.22033,5.240852,29.631817,178.93163,9.31931,202.15672,400.0365,7.7035346,148.42102,56.718132,483.3853
0.06265478,1.5177238,14.782482,31.477964,48.881634,94.33664,174.74977,0.11107505,2.7675657,35.950554,175.78096,151.3839,117.07796,0.18075845,4.3154216,19.726639,46.900837,73.033844,226.01292,0.3573256,10.770324,109.13653,189.46732,173.63177,0.6213802,7.9557357,43.734955,252.56673,137.44342,1.6847997,41.855927,157.75179,204.66591,1.3332161,23.044636,295.3848,92.016014,7.652248,83.06926,187.91019,5.108359,179.72884,388.61087,20.49582,133.0407,51.235058,478.21802
0.08419472,2.1124096,14.712418,29.262661,120.27304,140.60005,215.86378,0.13952483,4.7084804,49.139954,176.49742,243.77371,114.85547,0.24869792,4.89916,19.488482,126.53737,101.055626,100.80072,0.6010138,14.966234,112.028786,223.98021,114.77996,0.69007516,7.6369967,93.379166,148.69312,42.273346,2.299911,43.149094,154.12741,71.51053,1.404634,41.836533,177.77237,214.65356,8.030946,74.60452,58.705383,8.888772,124.83086,430.4047,17.148434,56.892323,36.57299,432.0993
0.054029983,1.3286593,17.972017,111.584175,192.05844,328.15796,88.85993,0.13092735,2.6882787,27.37921,86.05206,83.06017,109.87469,0.16120651,5.0579767,58.480637,166.42299,270.35144,41.482914,0.35762545,8.334103,52.910446,75.601074,67.00901,0.7139549,18.599016,111.66749,210.1597,46.325817,1.2729673,20.323015,61.248947,33.65756,2.9522376,50.01929,235.9117,182.9845,3.7644954,31.095615,39.59705,10.74478,158.30905,459.76898,7.692772,39.0605,46.457863,509.57523
0.10044456,2.7409058,32.35294,147.1365,171.53178,143.71796,194.84366,0.106413215,2.2480464,16.509092,36.287064,155.5232,95.74073,0.32994983,9.443188,84.33522,197.99254,81.806465,110.911835,0.3026494,5.2170234,21.232054,92.48842,168.01643,1.2785236,29.140831,156.0826,153.73378,56.21761,0.8436585,8.202136,45.957916,171.63646,4.841678,73.64649,224.19716,214.05307,1.562805,18.36155,137.55957,15.795044,157.6068,422.47037,4.0648155,84.22009,46.196175,460.38464
0.10206314,2.6099668,26.433193,92.8413,174.7459,234.55116,98.58626,0.2559785,5.0900755,36.10201,111.69292,133.99373,135.77716,0.32309166,7.9473486,52.59169,163.78922,157.4501,85.48007,0.66997015,11.5422535,71.04181,111.99133,154.71007,1.128437,19.19756,120.661766,140.99484,55.367702,1.8025095,28.851576,85.145546,118.823326,3.2585073,54.468796,199.3111,218.8434,5.310248,45.011784,86.30166,11.712031,141.8984,440.97958,11.086909,57.707096,42.477894,476.78024
0.10832341,1.4312829,13.038406,37.800743,48.57197,181.18925,74.54355,0.23753503,3.8547993,60.785717,182.69849,137.80089,202.04492,0.1789671,4.3838015,27.688559,71.93998,131.21391,126.164116,0.5536735,19.811277,117.71069,109.84303,235.58658,0.6507308,11.336677,63.50116,256.6843,148.12733,3.1835392,46.371174,72.524475,181.47081,2.1967545,29.999128,328.29044,74.69544,9.042183,38.12073,115.85531,6.5474887,218.97815,342.73447,9.69703,100.026695,64.67891,479.3582
0.12962894,2.157362,15.05192,63.437542,55.902054,121.70888,175.31284,0.24931097,4.163221,58.151836,204.78873,213.56967,77.34356,0.2637032,5.032128,41.05874,79.30611,75.82024,92.02434,0.55731225,19.738756,131.87299,192.44356,112.20537,0.71840274,14.942133,63.795216,167.85446,39.41817,3.113645,52.827564,123.25001,105.59403,2.7255335,31.000248,219.79974,218.1709,9.995176,59.553646,124.56083,6.9921074,144.29271,471.00125,14.273256,117.79317,42.681797,504.44254
0.05710604,1.8690783,27.35651,89.081955,123.84214,285.97083,51.899685,0.12599264,1.6675576,21.688751,134.3712,100.62396,123.59121,0.21576935,7.9465404,49.000374,59.6854,228.29187,42.628098,0.23783101,6.980622,85.1167,117.01253,91.25124,1.123821,16.183632,36.076546,196.17819,76.95377,1.0628462,33.36537,112.77143,59.738594,2.6986017,16.698383,245.70952,121.76229,6.186371,64.965034,104.26022,3.6405637,168.7186,413.4789,16.377722,104.28905,50.812504,507.92612
0.061997097,1.7379043,18.542833,98.92493,210.96107,254.56596,236.46379,0.22940265,4.9628954,34.212883,106.26334,86.0541,74.96404,0.21235119,5.7267375,54.83047,201.39917,203.94778,217.9787,0.607067,10.667498,66.6119,76.20546,75.95359,0.7942991,18.532055,146.11961,147.81413,73.33492,1.546964,26.116371,63.168407,41.480785,3.021843,68.12758,191.84213,234.42975,4.865061,37.72773,30.911903,15.117895,134.54623,444.38913,9.460223,25.49595,41.499695,469.4
0.056961842,1.0751505,18.727787,114.981895,110.000374,123.789055,37.810062,0.13242945,2.5657022,24.12436,143.96254,179.98172,124.17661,0.118748285,5.181136,59.726364,88.1028,71.21149,54.255215,0.31563798,7.1623306,89.23898,197.28525,128.10358,0.6843526,19.229599,52.01847,171.28922,71.28807,1.0450494,33.486706,155.09157,142.10565,2.9531026,21.476988,204.13622,230.76219,6.175338,81.20977,176.80585,4.847632,129.77254,485.65265,18.632502,136.28244,37.384216,526.6621
0.043235015,1.5545998,13.69772,27.790573,148.23573,252.76369,84.74655,0.15419632,4.392736,35.594227,149.5399,181.17819,126.53834,0.18997289,4.0695415,17.304195,135.53494,178.80128,80.3266,0.5728734,11.135036,94.91196,205.18,126.18415,0.5893321,6.423902,92.67481,128.28708,76.617546,1.6272051,36.14303,173.25952,115.95069,1.1443247,42.561203,156.27922,214.7241,6.9043975,92.99742,89.77572,8.833834,113.18472,474.55917,22.797009,53.548027,34.02531,478.34415
0.120632954,3.741623,36.631207,131.12776,198.42445,259.31396,119.76554,0.11460066,2.4108393,14.263411,42.124294,78.73026,119.591545,0.43379486,10.734745,74.40217,196.40227,147.63536,85.33695,0.3243639,4.4028964,26.18266,56.218517,162.52623,1.5217904,26.51488,149.0201,158.3514,63.443806,0.7405476,10.607909,39.20943,169.91508,4.4842167,69.241356,234.96385,140.44691,2.0470827,22.133888,169.11852,14.997997,169.62196,400.26535,5.3551664,117.52301,50.820087,477.08673
0.21541356,5.1173916,42.03839,150.61874,242.89656,188.85587,351.99448,0.16234368,3.3509157,23.344835,45.935543,74.71305,46.01463,0.63836414,13.412158,90.99437,249.59637,169.39247,190.51564,0.44400686,7.9557953,27.939137,49.167973,93.106834,1.9647942,33.28943,185.38731,132.01654,45.47555,1.2939035,11.443555,34.064304,116.54865,5.76705,85.40016,199.98589,178.31757,2.2531083,17.070154,104.022415,18.767683,149.47946,375.84305,4.238937,76.60727,47.409718,420.4263
0.053637825,1.6176522,12.684415,46.63331,163.95084,247.16344,70.114784,0.13348843,3.6633806,40.40271,147.17879,172.56116,71.27592,0.20221049,3.8702936,24.881939,153.86002,235.6202,23.735899,0.50391847,11.933107,93.63895,146.63734,90.20237,0.54026467,9.195974,101.07619,188.66582,27.994566,1.8029611,36.467026,103.2613,87.82127,1.4852642,43.34855,195.07999,262.7003,6.651273,54.106415,75.04336,9.324632,126.78778,495.77637,13.090263,54.861523,37.745335,496.91656
0.07448855,1.4645097,14.369461,44.406284,133.6607,84.57491,159.81543,0.11189848,4.2817745,50.342678,160.42838,214.10376,133.8047,0.1846974,4.4878755,25.488132,147.76337,49.222614,73.91062,0.54242826,16.08206,100.05956,184.74045,160.07713,0.6337475,9.45334,102.41564,213.2064,41.0678,2.4389186,38.95719,122.06626,136.62897,1.6285871,44.887493,244.28061,277.1663,7.04403,56.13795,111.42219,9.017453,155.56522,504.49594,13.50863,78.13714,44.169716,506.63455
0.046480004,1.4828969,11.013007,38.717503,179.20934,232.83505,54.69258,0.095689654,3.101477,40.449677,152.29755,205.52544,100.1764,0.174154,3.230276,21.860052,147.26422,146.63399,36.374443,0.38637653,12.153933,94.42563,208.8308,71.35942,0.46383446,7.501905,91.42802,114.564125,42.27747,1.8604904,36.213837,156.93799,43.854412,1.277329,38.475246,145.19484,320.05408,6.469088,76.39384,62.963192,7.906707,105.95392,548.5059,17.724888,58.503906,31.994373,527.4789
0.096594386,2.3765886,18.730013,37.871666,142.51402,102.644806,185.09471,0.19560777,4.629511,52.750187,176.1344,193.03575,146.8754,0.27721214,6.106503,24.91743,120.248245,84.45701,138.93176,0.59571195,17.199238,112.99871,199.53297,175.94577,0.91070384,9.555614,77.75685,154.01286,58.312576,2.7564318,45.90072,167.29199,141.40916,1.7634597,33.63067,195.19278,181.48068,8.746187,86.39896,108.68754,7.2704186,129.74724,380.5405,21.601427,87.37282,38.498493,427.93408
0.20964472,3.3410242,20.077147,43.89713,63.484665,129.41057,172.97978,0.2727344,5.9511285,66.33845,189.64511,202.61354,122.5486,0.45182216,6.6953826,33.022984,99.60791,89.16511,136.56914,0.8036392,21.642864,121.50823,146.51764,124.52305,1.000931,13.991201,87.69394,137.80826,47.444687,3.401151,48.760525,101.110886,78.571365,2.6293414,44.313286,204.23581,167.89708,9.055273,49.068104,86.461494,10.086305,140.70953,364.05295,11.740473,103.1118,42.484848,415.8273
0.06559958,1.7910957,23.659689,131.18282,250.68433,154.2906,81.72493,0.11785154,3.2406294,26.007792,52.246796,36.189243,79.327995,0.1905164,7.215778,73.15015,257.32104,182.9358,75.953384,0.40167186,8.122297,32.01528,43.149292,144.71272,1.0246681,24.82637,184.10005,237.03098,42.735256,1.3321135,12.060474,34.343613,159.46666,4.0359974,81.88941,256.25153,263.29578,2.2874093,18.49107,136.3937,17.168303,162.09947,429.2224,4.6066504,96.42442,46.48025,446.72165
0.02510325,0.67387176,6.095885,60.856644,57.09395,166.50008,61.449757,0.072030626,2.0814524,31.601276,169.20421,171.95358,96.18686,0.08046888,1.825336,31.34605,63.001736,87.09628,122.35753,0.24023408,9.394937,95.50576,122.49151,107.19249,0.24895184,9.830962,53.058296,205.9425,97.84055,1.3157381,33.076496,68.92441,130.63115,1.5589961,27.62464,241.25452,142.22842,5.4967957,28.317291,212.46248,6.145428,148.98154,445.3536,5.9175506,171.35248,42.028305,507.3895
0.1131351,1.6792562,16.162138,58.743313,80.72116,116.88896,102.43161,0.21110913,3.3710868,59.774807,185.34543,130.46861,200.32486,0.21223417,5.1280565,38.00113,101.15538,102.38087,167.30757,0.44760737,19.184696,116.28036,104.35691,223.2624,0.72719365,14.794228,79.012856,253.93301,108.72241,3.0241432,46.159035,73.46887,166.76132,2.719515,35.46881,305.15292,76.6178,8.583615,36.720276,146.88145,7.6539416,196.05368,325.1976,8.970576,134.733,56.918488,434.46896
0.16025166,3.7472918,18.747524,42.337463,86.07281,140.46796,48.381702,0.22240323,5.4030604,53.528328,183.51094,184.50035,119.245895,0.474596,5.97768,28.381573,87.01266,106.20648,60.049732,0.74491686,17.840767,118.57233,221.31816,153.75665,0.9239578,11.288819,74.215965,154.55128,49.815136,2.8335984,48.127377,181.8903,202.21071,2.1036532,36.67365,193.63434,217.71259,9.129558,92.30601,201.29358,8.160719,133.23291,457.6436,22.890873,144.90434,40.27183,486.9897
0.10877955,2.194449,17.269327,37.612442,139.9929,224.42596,182.84541,0.23151356,6.8410077,51.96604,128.11052,208.48802,157.31975,0.28182593,5.442322,25.03175,144.12251,185.95807,117.619385,0.89800125,17.099417,87.98149,207.83868,163.31747,0.7982636,10.069564,107.34639,128.0295,85.588974,2.664786,36.43975,164.00917,119.539604,1.8342361,48.88681,171.50197,158.67322,7.07759,85.567406,64.21596,10.657253,122.921524,372.54776,20.580128,42.995407,38.119434,421.17477
0.024146963,0.9953661,8.05534,51.62326,128.88817,153.13116,107.128334,0.060966272,1.4114329,15.224668,131.67688,187.48009,126.20499,0.114168175,2.3152537,26.407928,104.58222,62.31077,106.21881,0.17915928,4.535646,73.909645,168.36151,129.02449,0.30612636,7.742018,68.96429,120.43624,58.407043,0.65738744,25.357904,122.40614,108.13148,1.2421217,30.812313,157.13957,267.25797,4.254042,54.750393,143.41602,5.9280186,103.8934,532.87366,12.381806,112.35171,30.368853,522.27435
0.07261805,2.0702584,16.107718,48.519222,151.54518,271.59384,135.50021,0.17167962,3.5591097,47.638096,155.16347,204.44485,74.690025,0.2617425,5.14049,28.50353,129.41647,159.3988,39.08355,0.46079138,14.558383,99.796074,176.44621,79.807,0.70747006,10.321396,83.695854,104.45667,36.38794,2.2578185,39.351677,123.44555,54.980526,1.8431613,38.20391,153.1005,234.19002,7.173821,62.22654,70.793785,8.211168,113.35519,480.8715,15.576989,71.34194,34.953327,487.3468
0.052781414,1.7014269,21.649168,109.08327,143.08156,163.57051,123.87095,0.10618955,1.8400309,25.748781,120.997765,96.24909,165.41205,0.19991241,5.933911,57.282524,117.008064,116.85903,152.57327,0.24529366,7.7698584,67.92337,79.38283,190.99977,0.87578005,18.403753,81.22845,207.32248,146.83513,1.1750389,24.19849,54.709656,190.62962,3.0419848,38.03588,255.3408,47.265366,4.307831,26.63605,203.8228,8.166948,168.91855,316.28433,6.2476654,152.48216,48.34188,435.30624
