f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18
56.60174,-2.6753252,16.31054,9.329594,-35.202972,-36.35665,-14.115564,3.1253154,-1.0787406,-20.704876,-1.9247985,-6.4694657,-22.010048,-1.341396,-5.7074003,-19.904165,-2.2695122,-4.858804
49.04047,20.555002,43.14938,-2.6435487,-24.909885,-33.117153,-9.710773,4.774442,-1.8077803,-19.185871,-1.1468458,-4.718357,-20.749586,-1.0698546,-4.8707075,-18.214907,-1.7173029,-4.1489854
52.570934,9.37361,33.76744,-6.246438,-33.873096,-41.70341,-24.605598,1.9651923,-5.256378,-19.217495,-0.9035438,-3.8669097,-21.345129,-0.9143322,-4.350419,-18.45469,-1.6629326,-3.9868157
57.364094,14.8978615,37.875317,2.255957,-29.072704,-35.695324,-4.9673715,4.806656,-0.023194866,-20.96543,-1.3027934,-4.9167495,-22.600414,-1.1929375,-5.1182137,-19.847105,-1.8577372,-4.3742633
62.923336,20.324076,44.65241,2.9578235,-27.227049,-35.977547,-4.938042,2.09099,-3.0977628,-20.702068,-0.6548604,-2.8055372,-22.256845,-0.7528779,-4.2025023,-19.268831,-1.0459548,-3.7368076
50.590183,17.17824,36.97925,-0.8251735,-26.882769,-33.74789,-8.852805,6.0633426,0.9468181,-19.663866,-1.0638198,-4.333468,-21.569235,-1.0428437,-4.7936573,-18.990675,-1.5931773,-3.9387689
54.39495,15.231544,35.7386,-1.9941349,-29.25087,-36.890984,-9.056678,4.236282,-1.6697606,-17.35341,0.028159473,-2.5083582,-18.116182,-0.6166421,-3.3802683,-15.933051,-0.7183931,-2.991334
58.316093,10.456666,33.535076,1.681175,-33.169384,-38.04381,-16.41573,0.07064361,-5.7048078,-19.04514,-0.5840909,-3.7522094,-20.94263,-0.74053615,-4.2493043,-18.471601,-1.361185,-4.031506
54.77082,-0.030475354,19.642483,7.5801635,-31.68262,-33.76392,-7.6669917,4.3498,1.6898952,-20.024044,-1.9439087,-6.305722,-20.336931,-1.3950304,-5.6563444,-18.263441,-2.0972135,-4.792248
67.80555,19.905622,42.8582,10.425154,-27.268654,-33.690056,8.901723,6.3488793,3.218851,-22.79309,-1.262956,-4.7228236,-26.081083,-1.3424265,-5.575754,-22.708033,-2.0478432,-4.459051
57.01318,15.0654545,37.073162,1.1813908,-29.091566,-35.922615,-7.7184114,4.630762,-0.5897035,-20.603106,-1.1720955,-4.520523,-22.103483,-1.078407,-4.811079,-19.316675,-1.6117425,-4.321675
50.24344,23.185514,46.294373,-0.87133884,-22.531157,-30.558306,-4.5741735,5.668945,-0.76279545,-19.578447,-1.3095831,-4.506124,-21.830263,-1.0785393,-4.924543,-18.584442,-1.4208047,-3.9691029
63.526722,21.726822,45.167522,8.0608835,-25.534246,-33.020714,5.0018454,6.8392625,2.9006672,-20.74076,-0.9371643,-4.1407466,-22.900898,-1.1411215,-4.780669,-18.856085,-1.7195272,-4.1704745
58.935646,19.409546,41.74601,4.8294296,-25.149172,-31.85158,-0.53050745,5.922633,1.414604,-20.76772,-1.621088,-4.949119,-23.128426,-1.1831695,-5.237874,-19.70503,-1.836647,-4.377561
62.952995,10.508091,33.64099,5.624254,-32.759785,-37.924854,-0.14006484,5.1942515,1.5302541,-20.440908,-1.27251,-4.5960665,-22.336966,-1.1210295,-4.9112053,-19.353182,-1.8052484,-4.294647
62.506046,5.642679,25.291182,7.7128334,-55.334106,-60.278248,13.335582,-8.977681,-13.813905,-20.140955,-0.5704047,-2.9203405,-19.689232,-0.60093397,-3.3235795,-17.870422,-0.8571641,-3.3936474
48.558464,18.218332,39.636974,-3.0334566,-27.16965,-35.959568,-12.975892,4.229175,-2.7161124,-17.988966,-0.7202342,-3.6910331,-18.966022,-0.8486325,-4.08341,-16.695417,-1.2518153,-3.6178384
56.09342,-4.871047,20.907522,4.552557,-48.207855,-51.174995,-15.027073,-6.027886,-13.12943,-20.907124,-1.5097789,-4.863736,-23.43205,-1.1607448,-5.2998667,-20.199398,-1.850804,-4.678658
67.09164,17.89654,39.854275,10.822414,-29.285591,-34.93586,5.8270206,5.5989633,1.8338971,-21.116365,-1.3545564,-5.1259503,-23.411613,-1.235957,-5.0337987,-20.254566,-2.0278518,-4.621597
62.15681,17.94252,40.623344,6.7710958,-25.685839,-32.054966,2.0076642,6.5821567,2.6460347,-20.766922,-1.3468889,-4.5840926,-23.421791,-1.081577,-5.096551,-20.052774,-1.6518227,-4.330341
51.08307,8.555806,30.917627,-4.6305623,-33.138542,-40.094585,-20.34073,2.6145701,-3.664971,-20.524738,-0.9371361,-4.335815,-22.76387,-1.013512,-4.789027,-20.011421,-1.533499,-4.099265
49.256016,21.4293,43.840027,-1.197532,-24.862585,-32.198956,-8.397439,6.3809667,1.5762957,-17.455238,-1.059517,-3.9551058,-18.835234,-0.88677955,-4.105423,-16.073265,-1.3709037,-3.6115267
54.420135,6.004989,30.456676,-3.8363566,-35.869694,-41.927547,-18.229572,1.0042684,-4.534413,-20.653425,-0.9422106,-4.5171947,-22.516256,-0.94035715,-4.680751,-20.344757,-1.5290467,-4.1349587
54.901997,17.891415,39.27006,2.5585818,-26.45059,-32.893738,-4.312483,5.381847,0.70462734,-18.761547,-0.7081952,-4.00649,-19.52567,-0.86341554,-4.3466206,-17.76089,-1.4436463,-3.775755
59.040897,8.17644,29.237059,9.031011,-31.327215,-33.61688,-2.083232,4.812925,2.2464578,-22.272688,-2.1004522,-6.859932,-23.379177,-1.5218886,-6.323792,-22.601421,-2.749618,-5.5747237
49.221416,10.669852,35.297585,-8.085594,-31.81163,-39.488758,-22.28527,2.1341863,-4.770753,-20.565357,-1.1432973,-4.5198236,-23.253944,-1.0811251,-5.0401363,-19.88844,-1.6054305,-4.225484
54.49005,-14.629313,-0.63841367,16.645,-58.74662,-57.71285,12.676679,-15.599462,-21.020233,-23.113052,-2.1868525,-6.910753,-23.73807,-1.5459558,-6.465192,-22.233232,-2.4082375,-5.202953
49.54872,8.287852,29.043856,-0.096634254,-31.512331,-37.036785,-22.947021,2.3842182,-3.0518668,-19.073805,-0.96109563,-4.4559026,-20.455467,-0.95409644,-4.584751,-17.810068,-1.3938524,-3.8698173
60.88811,0.5724812,24.536911,5.7451077,-49.812916,-53.371708,-1.498373,-5.4221597,-9.943722,-21.044,-1.1068864,-4.420354,-22.843666,-0.9973351,-4.6884594,-19.591728,-1.779556,-4.3974824
41.634174,14.446908,36.285442,-16.305946,-27.977633,-39.259346,-25.662853,-0.96436375,-10.142394,-19.349144,-0.89259833,-3.59345,-21.100748,-0.86713105,-4.181692,-17.652235,-1.1220679,-3.5219536
52.51465,-4.783299,18.162561,4.393483,-41.601784,-41.695705,-19.583689,1.3234847,-2.813998,-19.558548,-1.7002177,-5.6726165,-20.677256,-1.2458651,-5.1934276,-18.675049,-2.2813377,-4.646552
37.60831,22.577814,43.9899,-16.563343,-23.471262,-33.309105,-19.733032,5.7935486,-1.2449423,-18.99888,-0.75037885,-3.4077306,-20.438477,-0.9227639,-4.2489805,-17.59705,-1.1730407,-3.6047678
62.991695,3.4901814,27.54832,10.307014,-45.282646,-48.461098,-1.9511404,-2.9780915,-8.823285,-19.538008,-1.4459753,-4.514215,-21.565704,-0.9699046,-4.718437,-18.783838,-2.0335488,-4.4422255
50.81808,16.80104,38.17831,-3.142671,-27.67045,-35.204388,-10.706926,4.680055,-0.8932373,-20.308208,-1.2843766,-4.778424,-22.461828,-1.0832714,-5.121568,-19.998924,-1.5958395,-4.174215
34.46188,19.430105,39.40775,-15.55914,-24.544985,-35.09163,-21.817047,2.2878792,-8.052322,-18.940874,-0.82708675,-3.6131947,-21.07648,-0.9412113,-4.6119924,-18.095442,-0.9048693,-3.4603684
65.53698,12.763048,36.725403,8.598347,-37.156593,-44.198437,2.6079404,1.2886795,-4.101044,-21.078253,-1.183654,-4.188111,-22.96988,-1.0593127,-4.7236075,-19.73448,-1.8013245,-4.3601637
47.25862,10.947625,33.33118,-3.52925,-29.933441,-36.34832,-20.111618,2.3141193,-4.3033333,-18.78694,-0.6290932,-3.7456558,-19.895716,-0.81756055,-4.3828406,-18.034998,-1.2607157,-3.7001593
39.471203,23.001461,44.834454,-9.936161,-23.371939,-32.59299,-19.272614,4.3344736,-5.7509246,-14.934902,-1.3582541,-4.0221577,-16.779894,-0.8560441,-4.0529594,-14.054731,-1.3906708,-3.6711595
59.44346,5.1970086,30.188482,2.9424727,-36.29637,-39.837765,-16.556116,1.8938878,-2.55417,-20.215578,-1.5260423,-5.0075274,-22.58836,-1.1310006,-5.096391,-19.870087,-1.882211,-4.424356
61.81128,13.325132,35.251884,6.646534,-32.060055,-36.19568,-5.8138094,4.7875423,0.90593153,-20.413153,-1.0631267,-4.399154,-22.868353,-1.0784502,-4.9991302,-19.819147,-1.895815,-4.4800935
60.950188,9.703482,33.710514,4.515499,-37.225883,-42.209423,-8.884484,3.077781,-1.63719,-20.462776,-1.140755,-4.1472154,-22.345577,-1.0242413,-4.556103,-19.834421,-1.9138649,-4.2868814
39.30904,24.74224,46.643276,-13.702794,-21.81299,-30.973572,-14.584485,6.0227766,-1.911563,-14.665901,-0.77088475,-2.8616896,-15.756371,-0.7278382,-3.331691,-12.376665,-1.0167218,-3.115815
49.74431,24.360323,47.34063,-3.737606,-21.810915,-29.898012,-3.0947397,5.931407,0.2702897,-19.152098,-0.8257733,-3.9043849,-21.205462,-0.92843634,-4.4244123,-18.0687,-1.2575548,-3.7722077
55.311634,12.86115,36.69837,-0.40822446,-32.03186,-37.840218,-20.333729,3.9090753,-1.8656751,-18.367792,-1.3092859,-4.4375715,-20.44153,-0.8738432,-4.5725255,-18.166965,-1.5998176,-3.9773607
59.92937,17.02901,39.26759,1.5956955,-30.147127,-36.824207,-8.501889,4.5403595,0.22328945,-21.146599,-1.2619983,-4.6046615,-22.916695,-1.0989438,-4.7694225,-21.220114,-1.7448944,-4.4744716
58.517937,10.278673,34.379242,2.9786966,-31.105528,-36.316685,-15.598188,4.7961974,-0.25118446,-20.325754,-1.9446843,-4.915118,-22.238916,-1.138654,-5.152189,-19.657814,-2.1995618,-4.715011
59.187897,21.920605,44.819126,7.003738,-25.00159,-31.720589,4.589313,6.320978,2.0566063,-20.791265,-1.3507032,-4.996728,-22.813255,-1.1581248,-5.153624,-19.982492,-1.8080353,-4.1988964
56.148003,19.340498,40.927444,-0.071949415,-27.367804,-35.570354,-9.625778,4.358408,-1.676307,-20.02065,-0.9267819,-3.871599,-21.49699,-0.8965449,-4.454413,-19.153599,-1.2400541,-4.0229225
51.56356,20.384346,42.365955,1.175881,-24.797192,-32.75644,-8.059923,5.582834,-0.073161945,-19.329168,-1.0609505,-4.1683183,-21.518492,-1.0253297,-4.8367167,-18.582827,-1.6525266,-4.0239596
46.786755,16.520113,38.415993,-4.0211215,-26.268564,-33.786953,-10.315316,4.021538,-1.7337226,-19.725426,-1.4230695,-5.1862097,-21.459333,-1.0584662,-5.0626984,-18.9498,-1.7672337,-4.3720307
53.063423,22.19915,45.90853,-0.17275889,-23.571362,-31.634363,0.06629864,6.2236347,1.854665,-22.885912,-0.9303864,-4.880703,-25.664503,-1.2671236,-5.664414,-22.489843,-1.7829363,-4.6438417
58.283512,10.077836,34.661995,-1.6208248,-34.298515,-40.753887,-15.535745,2.9959476,-2.919615,-20.357643,-1.2730504,-4.7346387,-22.437763,-1.0817689,-4.8737407,-19.750063,-1.8558489,-4.6330843
61.390297,15.652578,39.16291,4.502838,-31.4797,-38.001297,-11.126348,3.4554026,-2.451471,-20.195457,-1.1165849,-3.6799653,-21.900282,-0.8034967,-4.212378,-19.109728,-1.4656754,-3.9351623
49.33596,-24.66114,-3.9514265,4.705096,-58.919193,-57.959095,-6.348438,-12.9308405,-18.417238,-19.87116,-1.4582449,-5.6989574,-19.987843,-1.2287115,-5.2576475,-18.962814,-2.0233712,-4.610372
64.81193,19.129065,42.13676,7.116034,-26.76799,-33.591335,-0.15072663,6.3190536,1.896403,-20.644596,-1.2722926,-4.432311,-22.616455,-1.0186536,-4.942494,-19.39979,-1.8401141,-4.249709
56.1221,12.5665045,34.775505,0.961306,-31.46693,-36.886833,-10.411478,4.472549,-0.5864899,-21.12471,-0.9697613,-4.7285995,-24.188831,-1.1879987,-5.2719245,-21.404297,-1.9085156,-4.610724
27.084042,18.588638,39.014103,-27.67132,-26.306314,-38.459183,-38.156612,3.1078649,-10.274752,-18.509115,-1.675682,-4.434002,-20.795889,-1.1357188,-4.774861,-17.035877,-1.7513413,-4.168734
57.44978,16.597452,39.16589,-0.19033097,-30.07625,-37.698505,-7.1357293,4.680102,-0.18942687,-21.643776,-1.1759197,-4.319496,-23.936323,-1.0104257,-4.848012,-21.003422,-1.7130729,-4.199804
59.243042,5.6988053,27.937763,7.1662784,-33.250854,-36.951725,-2.6426566,3.4305341,-0.7763414,-21.734802,-1.225722,-5.4883,-23.31731,-1.2806398,-5.4500766,-21.226467,-2.1266975,-4.6704974
67.869865,18.40831,40.405605,14.334096,-30.573332,-35.880955,7.3673496,4.897582,1.3939797,-21.559002,-1.5931224,-4.8561015,-24.500233,-1.1640437,-5.2610493,-21.007357,-1.7973586,-4.6166177
50.758175,17.664875,39.776253,-6.78103,-28.180777,-37.438683,-14.694584,4.745882,-1.7344061,-17.31026,-0.6689182,-2.8160908,-17.598148,-0.69744074,-3.4305742,-15.3218,-0.88335043,-3.0769727
41.880177,21.487112,43.27678,-11.39898,-24.291355,-34.3343,-15.523653,5.1711946,-2.3501294,-17.789608,-0.830917,-3.7907631,-20.374851,-0.88764894,-4.150194,-16.959677,-1.283558,-3.5919755
40.016525,23.494965,45.33336,-10.384412,-23.254406,-31.873415,-12.885417,6.5310073,-0.5869369,-19.632147,-1.328393,-4.46463,-22.473867,-1.1941564,-4.9748297,-19.581303,-1.8613205,-4.175974
64.09301,22.94533,45.94732,10.524883,-24.022781,-30.745737,8.244178,5.8820868,2.5060775,-21.31096,-1.0535796,-4.4327993,-24.898117,-1.1940864,-5.238675,-21.076002,-1.8033257,-4.2168174
43.909405,15.138355,36.788452,-8.752828,-27.255785,-35.411236,-19.107138,3.0145724,-4.4216104,-20.209991,-1.0096412,-4.792588,-22.621683,-1.0880284,-5.088547,-19.664135,-1.7828997,-4.3572807
60.66203,21.207825,43.747475,2.5613403,-25.974304,-34.407352,1.565049,6.3444104,0.9841271,-22.445807,-1.213244,-4.6489067,-26.35238,-1.2539363,-5.4459805,-22.819748,-1.9433725,-4.7369337
56.952343,3.405916,27.65786,-1.9064202,-41.66093,-46.398743,-18.27911,-0.21418963,-7.0201817,-18.547033,-0.9250604,-3.691942,-20.0657,-0.8425107,-4.15185,-17.735035,-1.6571333,-3.9229429
54.091576,-4.7571983,17.570963,6.578386,-53.976105,-56.427296,-2.821221,-11.334883,-18.818068,-20.95149,-1.2383984,-4.331413,-22.625534,-1.0795528,-4.9436064,-19.75016,-1.503583,-4.174912
34.859043,15.468177,33.260925,-10.134739,-26.287445,-34.385216,-22.164923,4.535125,-3.866061,-16.285212,-1.370977,-4.6215963,-16.363943,-0.9805816,-4.2708864,-15.085014,-1.2861457,-3.6391842
64.92654,19.305971,43.735355,4.5477357,-28.151701,-35.82691,2.3279212,5.3425255,0.83577096,-20.525986,-0.53738415,-3.1621437,-21.560884,-0.8391305,-4.1022425,-19.202847,-1.4113036,-3.8770669
69.64968,22.569107,46.36717,13.704047,-26.350285,-33.151463,4.970629,6.9568,3.0038958,-21.349194,-1.5872159,-4.7108774,-24.801,-1.2364379,-5.3302765,-20.624016,-1.9383166,-4.4896135
28.444313,25.152212,47.010727,-22.065987,-21.138039,-31.349869,-18.631342,4.9507875,-6.230313,-15.496115,-0.6462083,-3.0149546,-16.651274,-0.7039326,-3.5483394,-13.806713,-0.6187933,-2.7689054
55.98974,9.1976595,32.507877,-0.7561879,-34.51188,-39.113625,-17.984785,1.4947453,-3.9823482,-20.45649,-1.3102096,-4.6855536,-22.335361,-1.0852579,-5.010178,-19.838934,-1.7518374,-4.423732
36.727596,11.36204,27.019934,-7.2389297,-26.35301,-32.651707,-23.669266,3.7968042,-2.378819,-19.773905,-1.9415318,-6.6435056,-21.266272,-1.4361304,-5.834136,-19.59574,-2.4264581,-4.8972344
65.412,20.489532,43.30363,10.288012,-26.657717,-32.336895,6.8126903,6.3796124,2.895043,-21.710783,-1.7484417,-5.593416,-24.186676,-1.29414,-5.5576663,-21.653404,-2.2070186,-4.8331585
53.372665,21.162346,42.37791,1.3192214,-24.587744,-31.948261,-6.1873045,4.2030344,-0.7147031,-20.691046,-1.0740666,-4.456713,-23.162466,-1.0501772,-5.021938,-20.217361,-1.4271332,-4.143126
47.45767,-5.8646398,18.167322,-12.042825,-43.12159,-48.873184,-41.986343,1.2294456,-7.764912,-18.457409,-1.2184385,-4.0090103,-20.41839,-0.89353204,-4.242741,-17.322935,-1.7346051,-3.9668536
53.42429,16.14288,39.037464,-0.56924224,-28.202837,-35.195194,-10.554073,3.6503415,-2.1969154,-21.3908,-1.3574177,-4.91469,-23.503506,-1.1242098,-5.2639956,-21.27106,-1.8713583,-4.6204433
64.40644,14.66446,41.46062,0.99556524,-31.302452,-40.62679,-3.698257,4.54844,0.22387594,-22.219038,-0.84468824,-3.1527255,-23.20487,-0.9813713,-4.424525,-21.507307,-1.3006033,-3.5118456
59.99685,16.284958,38.86254,4.522484,-30.30667,-36.530293,-5.980704,4.9449525,0.5788673,-21.783888,-1.4464911,-5.213747,-24.799189,-1.1342647,-5.2619166,-21.060678,-2.003096,-4.6431265
68.76951,19.816774,43.44639,12.132181,-26.526583,-32.437088,9.6640625,6.082089,2.8845832,-22.474863,-1.5158719,-5.3692784,-25.727108,-1.3436257,-5.715478,-22.265547,-2.19081,-4.7914414
50.463627,-14.769743,8.560609,-0.1252047,-63.019238,-65.95199,-1.7761236,-16.582325,-25.370802,-20.1602,-0.8456738,-3.6799836,-21.40751,-0.9427723,-4.251488,-18.433342,-1.2824073,-3.8475215
66.145256,13.836578,36.374657,14.698949,-33.52895,-38.164207,5.1348944,2.6806767,-1.4916693,-22.57297,-1.2360946,-5.0323596,-25.186577,-1.2793819,-5.6346354,-22.682875,-2.1961992,-4.604421
55.731926,3.2271202,28.294909,-0.23937233,-42.52087,-45.646008,-16.176573,-0.16440015,-5.5446167,-21.577175,-1.3209003,-5.15961,-24.1736,-1.1366508,-5.204618,-21.649477,-2.0303826,-4.644551
54.848434,-3.767453,18.223343,4.5352464,-41.058693,-42.547874,-7.4147677,1.6483152,-1.948777,-19.323267,-1.4258783,-5.515781,-19.926208,-1.2649506,-5.151199,-18.415483,-2.0650678,-4.6088924
56.942184,6.563732,29.356792,-3.774425,-37.21096,-42.330963,-16.438326,2.9501133,-2.8539379,-21.161663,-1.5321563,-5.0416574,-23.627861,-1.1728517,-5.2663207,-21.118841,-2.1425772,-4.90363
61.569183,18.925411,42.34645,7.8119783,-26.90764,-33.507965,1.1508313,5.5499806,1.2794237,-21.755672,-1.0923777,-4.713664,-23.977358,-1.094246,-5.170721,-20.846584,-1.8256963,-4.246262
51.082104,-13.043872,12.082331,1.9401755,-52.686256,-54.067314,-5.8111253,-17.570633,-20.970345,-21.597162,-1.7437363,-5.9309797,-23.953686,-1.2243212,-5.6950397,-21.378574,-2.3308957,-4.9834337
51.346916,-5.4992003,20.88909,-7.0891047,-47.133488,-51.404327,-41.73569,-2.4246678,-13.453612,-17.400553,-1.2439405,-3.7608325,-18.269905,-0.81903774,-3.9581044,-15.650501,-1.4292223,-3.8245823
52.96802,-10.999929,14.512548,1.4115942,-46.208473,-47.746773,-19.889168,-4.493405,-10.291589,-19.447462,-1.2913395,-4.886694,-21.086712,-1.0666754,-4.9870825,-18.929167,-1.943481,-4.4401584
59.211662,24.733688,46.809036,6.331467,-22.603088,-30.07678,7.3915834,6.298478,1.5266138,-20.483727,-1.3794862,-4.7813263,-23.862722,-1.2920839,-5.333065,-20.343414,-1.88468,-4.5539184
41.781418,16.30112,36.604534,-7.3562465,-27.211126,-35.467403,-25.318928,3.2598538,-4.793784,-17.547987,-1.2971078,-4.6908913,-19.371513,-0.91948485,-4.498097,-16.547472,-1.6246209,-4.14206
51.068844,-14.913103,10.602323,-3.3440092,-59.11408,-63.416485,-10.1982355,-15.716725,-22.405338,-20.588808,-0.96359324,-3.6368566,-22.596481,-1.0178195,-4.70534,-19.653831,-1.4638666,-4.0230913
55.051914,-3.215161,23.14276,4.874738,-41.656784,-44.163773,-24.45695,-1.5259402,-8.335348,-20.533619,-1.83064,-5.5567975,-22.514853,-1.2332792,-5.5505457,-20.30852,-2.3753858,-5.0766964
60.197643,12.812303,36.3191,1.676157,-31.291496,-37.857502,-9.2444,2.685011,-2.255239,-19.790476,-1.1040118,-4.095104,-21.43665,-0.9653379,-4.6409073,-19.15307,-1.7851658,-4.1765018
30.905357,20.16037,37.51068,-19.827486,-23.809742,-35.860905,-25.119726,3.8647847,-7.5186615,-12.949326,0.26029292,-1.7174627,-13.242531,-0.5302283,-2.457947,-11.378633,-0.11928161,-1.6744685
57.358864,1.7808107,26.50819,1.5043392,-42.393906,-46.197147,-13.46021,-1.6692195,-7.43216,-20.962324,-1.2034872,-4.6581407,-22.861258,-1.0710613,-4.89803,-20.635376,-1.9369699,-4.3992023
48.000057,25.005426,48.51956,-2.3931167,-22.490396,-30.830116,-0.11821732,5.483362,-0.6667705,-19.095198,-1.1018109,-4.1189103,-20.975843,-0.96919334,-4.7988873,-18.574575,-1.5079901,-4.048712
45.315144,-25.511852,1.4848057,-8.865534,-50.904327,-53.07838,-32.162525,-6.0212955,-12.545119,-19.549229,-0.96024215,-5.097604,-20.80545,-1.0843167,-4.938129,-19.022263,-1.8367809,-4.223414
60.17384,2.7958503,26.662653,6.9709716,-36.521126,-39.223244,-8.832716,3.207532,-1.0572426,-19.975773,-1.2452941,-4.907246,-21.422186,-1.1457735,-5.0533843,-19.10176,-1.8075855,-4.2529745
63.533924,18.45648,42.288048,6.7871056,-27.541866,-34.735374,-0.6205724,4.940604,-0.016854689,-21.900639,-1.4005946,-4.6669555,-24.502348,-1.1225516,-5.287558,-21.79253,-2.0351903,-4.755991
50.07748,-8.641348,12.576361,-5.5373297,-37.96605,-42.754154,-21.293736,2.4338865,-3.3368897,-19.682972,-0.8080792,-4.0252695,-21.47976,-0.9617497,-4.557079,-19.307516,-1.0717055,-3.6105344
63.43604,20.940657,42.616203,7.8546586,-26.181454,-33.015457,2.41241,5.281336,0.90686184,-20.497734,-1.093526,-4.34012,-22.475792,-1.0701474,-4.765723,-19.470095,-1.7364222,-4.153519
53.8261,20.922794,42.23823,1.9428145,-24.281113,-31.76292,-4.9357,6.082796,0.68344283,-19.178665,-1.3205218,-4.5696535,-21.308266,-1.1097697,-5.0426817,-17.694857,-1.7511162,-4.137306
50.484295,-19.317453,2.273447,6.3949165,-66.344055,-70.10935,-14.048276,-31.341444,-41.29743,-18.89956,-0.7837737,-3.1969118,-19.296267,-0.8679314,-4.2612133,-16.319748,-1.0049059,-3.7501872
42.360954,17.921738,38.45909,-17.253939,-29.743904,-42.04701,-26.031061,3.5491776,-5.905791,-13.952858,0.42838094,-0.8982525,-13.310343,-0.28671244,-1.663087,-11.367438,-0.037479166,-1.8347175
53.818615,8.19378,30.24906,-2.046693,-36.140636,-40.855534,-15.033847,2.8965914,-3.5041633,-21.043663,-1.7926184,-5.473993,-23.480968,-1.2089658,-5.4031606,-20.543152,-2.1451433,-4.891306
53.091972,-8.035384,16.03206,2.7006984,-42.174343,-43.203293,-17.727612,0.45421943,-3.9932508,-19.9955,-1.5678385,-5.7056007,-21.213713,-1.3151697,-5.470886,-19.602306,-2.1454325,-4.5686283
47.741417,-28.042309,-3.32293,0.47524154,-54.090153,-52.716835,-33.328438,-4.0066814,-10.318238,-18.732447,-1.5062878,-5.7779727,-18.520039,-1.2677239,-5.188098,-18.203821,-2.0613134,-4.8054857
51.82089,21.172215,45.331474,3.2495487,-24.432903,-31.200771,-5.9934154,4.6188183,-0.92171246,-21.614393,-1.365747,-4.823182,-24.029043,-1.2946863,-5.5036464,-21.16759,-1.9002854,-4.6274033
48.455013,-20.325197,-0.4269707,9.040776,-68.49437,-71.3381,-10.189438,-38.236904,-46.596848,-18.984083,-1.246231,-2.3610022,-19.82703,-0.7797052,-3.719424,-16.275208,-0.9207608,-3.3842704
54.01779,-7.583496,14.550339,3.2825139,-43.717125,-45.181995,-13.635132,-0.12387522,-5.128766,-20.01457,-1.1775296,-5.3615427,-20.879911,-1.1382459,-5.093984,-19.28952,-2.0733674,-4.5361795
63.943047,10.854263,30.79322,15.291824,-36.463974,-36.640034,-4.112383,-1.0398717,-6.261581,-17.559261,1.189067,-1.799439,-17.261106,-0.05045943,-2.7764633,-17.370699,0.25995687,-2.430352
60.683308,10.783901,35.140137,0.47479382,-35.205666,-40.928883,-7.9388623,3.1129045,-0.64208937,-21.006521,-0.75332904,-3.783095,-21.981337,-0.88689613,-4.248861,-19.612448,-1.4444759,-3.8985434
47.751236,19.832947,39.803173,-1.4722574,-24.26863,-31.189457,-6.194113,6.3459344,0.8316756,-17.996876,-0.92839533,-3.7799063,-18.943277,-0.8812214,-4.286524,-16.653038,-1.3136351,-3.4943964
64.03861,21.541378,44.709568,5.490253,-26.03722,-34.076668,4.232684,6.0512505,2.1736276,-20.528782,-0.56234014,-3.438862,-22.929375,-0.99266887,-4.4214044,-19.321856,-1.4307045,-3.7653306
47.38056,19.745514,41.33258,-9.665774,-27.925238,-38.121483,-18.269194,3.1330538,-5.2159224,-19.670437,-0.9054417,-3.4210963,-21.512272,-0.9264124,-4.3273306,-18.969065,-1.2692617,-3.897055
52.85015,-1.9093244,23.36889,-1.7182473,-48.8631,-53.32414,-35.561268,-6.460831,-17.350039,-18.450174,-1.1038419,-4.2223125,-20.296984,-1.0175762,-4.7067747,-18.027912,-1.9954153,-4.4730387
48.084476,9.879751,32.29895,-15.712941,-33.60737,-44.281944,-16.844213,-3.5723119,-8.640909,-19.56515,-0.5103023,-3.0286028,-20.490732,-0.64297193,-3.7369041,-18.543226,-1.3004206,-3.5627804
50.865757,-10.460938,16.094526,-4.8873816,-53.76372,-57.465523,-24.796047,-8.174366,-16.98038,-19.208324,-1.2337034,-4.1176233,-20.580267,-0.99408525,-4.4583793,-18.356611,-1.6766654,-4.180598
53.75296,-9.446022,15.628752,-0.04435169,-46.029945,-47.40444,-27.635489,-0.6318007,-6.9373713,-18.546907,-1.2422379,-4.519688,-20.104055,-0.95630497,-4.616426,-17.80753,-1.6629603,-4.211963
37.531796,22.447456,43.523952,-20.121841,-23.79622,-35.330956,-25.782593,5.1023192,-5.409869,-10.324058,0.25639817,-0.8576336,-8.8082905,-0.11876091,-1.5193038,-8.357593,-0.3013896,-1.4931868
52.48976,-6.7118297,17.282581,0.671565,-45.090595,-46.68993,-14.849017,-1.7193041,-6.5388236,-20.251488,-1.5343809,-5.2430973,-21.038136,-1.2075183,-5.108459,-19.037184,-2.1373968,-4.620921
55.09865,5.886681,26.271292,6.943384,-31.417288,-34.86088,-7.1387253,4.2655354,0.09441494,-21.445503,-1.9940377,-6.5471973,-22.313244,-1.3742901,-5.8300023,-20.57618,-2.3938212,-5.0248137
59.452152,21.6957,43.92027,1.2356486,-24.804926,-33.083233,-0.47472972,6.2165236,0.89767617,-17.308449,-0.60116,-3.1433353,-17.528093,-0.6855642,-3.5365298,-14.962148,-1.165939,-3.2275047
51.972107,15.945644,36.911118,-3.237058,-28.253767,-36.252876,-12.302583,4.087279,-1.7695471,-20.164278,-0.9575155,-4.3843665,-22.526718,-1.0623739,-4.733746,-19.592411,-1.5963902,-4.068521
