f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
2.8904748,2.0640893,5.0967402,2.0704916,-4.601986,7.313248,-2.2084115,5.0759377,0.9032848,-2.1027405
20.830177,18.131712,28.173508,16.81778,-8.023843,22.77971,-11.764511,27.359026,0.47774315,-1.9200106
0.82468164,0.55918413,1.6906272,0.52382994,-1.4100697,2.78348,2.4348855,1.8557737,0.96974796,-2.1563303
24.835747,20.19124,34.66523,20.326694,-11.722014,27.470266,-13.6485815,33.858833,0.4076786,-2.1859295
14.117189,11.089847,20.170906,10.855925,-10.10399,18.324013,-9.274834,20.445707,0.65307856,-2.0004914
12.483263,10.38731,18.104145,9.23477,-7.7942896,19.014162,-8.634814,18.25634,0.628615,-1.9158981
10.044299,8.626226,13.862965,7.883114,-3.7108948,12.232495,-7.4059315,13.8749485,0.62492263,-1.5602309
9.95711,7.5811815,15.675074,7.879205,-10.288149,17.97986,-7.9598546,15.457305,0.70178854,-2.1873713
14.906265,11.041417,22.92111,11.2787,-13.4073925,26.89112,-10.982671,22.646164,0.6551701,-2.134548
2.02383,1.5099068,3.6247268,1.4286429,-3.0650055,5.5790973,-1.5216416,3.694891,0.8954836,-2.0866
12.9897585,11.303712,17.005787,10.111568,-4.3994226,14.67951,-9.050583,17.180696,0.56564474,-1.6973962
9.841742,7.0918517,16.03478,7.223392,-12.54406,23.62298,-8.316644,15.907403,0.7529676,-2.1855607
27.925423,22.929121,37.148434,21.577312,-11.559764,29.210073,-15.155244,39.00811,0.383376,-2.1844237
6.2136025,5.6851754,7.8936663,4.9209585,-0.32898533,4.7430015,-3.9475956,8.479757,0.5766933,-1.3321629
1.534952,0.9248568,3.1572444,0.984128,-5.796513,6.668642,0.5700125,3.0171769,0.9406847,-2.21416
24.389944,23.584528,29.82999,20.262894,-4.9011264,16.591976,-11.204523,29.653778,0.3216768,-1.8542747
18.561033,15.903785,24.508394,14.1473675,-6.217872,18.438953,-11.967564,25.92208,0.40505695,-1.8783594
2.6496482,1.9979088,4.4735456,1.8953604,-1.8242607,4.939318,-2.827979,4.4478507,0.8858704,-1.9804118
16.748165,13.915561,24.559174,13.416573,-8.669246,22.346031,-10.378619,24.048355,0.5455871,-2.1161964
1.1889867,0.7752926,2.2196984,0.76876366,-2.5547538,4.5338154,-0.36814612,2.4507594,0.95108557,-2.085356
6.3025565,4.4642425,10.677349,4.5810966,-9.534461,16.488724,-4.7238827,10.973062,0.8226056,-2.1016161
8.642402,6.4814997,14.264811,6.411527,-10.211667,19.705452,-8.614522,14.158078,0.7195229,-2.0975988
17.98265,13.274529,28.13913,13.495841,-14.570111,30.307526,-14.120879,28.11925,0.54107684,-2.2647862
6.7566786,5.3867702,10.979307,4.8821487,-5.5318704,17.548992,-10.104867,11.26639,0.7422264,-2.156443
3.0114052,2.353611,4.92975,2.252263,-1.9714969,4.516612,-2.0822442,5.0597987,0.88792694,-1.80209
1.0876099,0.6597299,2.270036,0.71698314,-5.990086,6.5936174,1.5702854,2.4874582,0.9739778,-2.0750299
1.9199779,1.3989861,3.5950568,1.4213015,-3.3573074,4.721368,0.029902717,3.647229,0.9287649,-1.9773786
2.0859966,1.4962384,3.4956675,1.5075415,-1.7249802,2.8201044,0.31280997,3.6884065,0.9147997,-1.8024088
1.707396,1.1249104,3.4216316,1.1271448,-5.696102,9.030241,-2.585434,3.3529918,0.9424493,-2.204396
12.998322,11.379691,17.466093,9.580172,-5.2899623,14.2614565,-9.404945,18.016294,0.5711627,-1.702119
28.626707,23.204754,38.5854,23.387321,-12.753607,29.611347,-14.669032,37.96003,0.39006478,-2.156574
21.341295,18.41749,29.185337,17.927765,-10.076128,23.569254,-11.595493,29.757416,0.52476895,-1.925577
5.8034873,4.23677,9.610069,4.413158,-7.144621,13.92956,-4.340274,9.878306,0.8227489,-2.1055312
6.4819775,4.881455,10.703665,4.815426,-7.902339,14.506267,-6.68911,10.694406,0.79402244,-2.1213295
27.369274,23.889221,35.763546,22.903694,-10.169948,24.146336,-12.459098,35.442074,0.3875242,-1.9680406
4.237242,3.3614671,6.318972,3.091628,-1.0740663,6.431397,-3.8466103,6.558532,0.81073344,-1.8259826
23.853899,20.650324,30.292437,19.508215,-10.5813465,22.084164,-11.362333,30.436993,0.44790325,-1.8903345
5.264767,4.0508184,8.175456,3.8779635,-3.9705176,9.731667,-5.3329406,8.702369,0.7727632,-1.8037248
8.045414,6.4780917,11.619302,5.786851,-4.5996056,13.269641,-7.4009194,12.136187,0.66626287,-1.7968737
2.103135,1.395856,3.8737168,1.4047621,-6.008299,9.402398,-2.1923914,3.8184416,0.9241851,-2.1465003
5.8985157,4.5014515,9.130881,4.486538,-5.628303,11.70839,-3.855945,9.172751,0.8008251,-1.9392811
2.1498477,1.430356,4.0704446,1.4000038,-6.933544,9.869641,-3.0269637,4.255674,0.9375155,-2.1535559
28.18968,24.742659,35.45955,23.4338,-10.97261,24.513275,-12.710431,35.263226,0.43191427,-1.9678853
4.7660055,3.7023895,7.6568584,3.4778154,-5.168925,11.387173,-4.3746295,7.6772785,0.8441708,-1.8891567
59.86738,54.92973,69.83948,52.24416,-13.689474,34.543785,-18.689615,69.26892,0.23818004,-2.1004632
33.12494,29.61963,41.37582,28.31029,-10.097608,25.350412,-13.753425,41.8218,0.3432632,-1.9171549
62.342484,55.494663,76.71608,53.78749,-18.789148,43.327705,-22.804403,75.50195,0.26491517,-2.2043257
50.104343,47.35542,58.892128,44.630756,-10.868676,30.047659,-17.721249,57.94897,0.27230784,-1.9917488
51.398643,46.78123,61.414364,44.900593,-13.348509,32.49418,-18.65129,61.59253,0.27724147,-2.0693767
38.91536,36.522522,49.0418,34.876846,-10.800551,26.545666,-14.5006895,49.606216,0.29442805,-1.9571534
55.8072,51.26609,64.535,51.001266,-13.224744,31.198181,-18.162756,63.99532,0.26736602,-2.002988
57.518322,52.437023,67.10575,51.417522,-14.707285,33.754356,-19.549995,66.22645,0.24328229,-2.1223059
35.600834,32.074177,43.698715,30.302128,-10.526101,27.567898,-15.221355,43.32211,0.34598067,-1.930322
51.107063,43.931133,63.837334,43.725647,-17.038755,39.22165,-21.017628,63.343533,0.2838229,-2.2962632
62.09542,56.234703,76.38357,54.1813,-18.10016,42.75268,-23.027359,75.27163,0.270895,-2.213562
61.54312,56.16687,73.96447,54.48675,-19.763159,43.110558,-22.133926,73.36707,0.29686177,-2.1544619
40.687218,38.347836,50.365467,37.24961,-10.558061,25.262655,-14.306839,49.081215,0.29938394,-1.965428
37.81115,36.506504,45.79897,32.297,-7.3586426,24.439898,-16.45202,45.165127,0.25568074,-1.8458465
53.014286,48.07714,66.37424,45.67146,-15.803965,39.16668,-21.262003,65.05387,0.29156914,-2.194298
51.364307,47.181095,63.10651,44.873035,-12.718201,34.06981,-20.537008,62.758087,0.2564037,-2.1720304
47.538902,42.278217,58.63103,40.32578,-13.719068,34.946095,-19.756445,57.039227,0.29547888,-2.216024
17.705875,16.04217,22.554762,13.937764,-4.0267,14.726722,-10.678631,22.905083,0.42243493,-1.6128665
42.67219,40.032513,52.56281,38.510307,-12.458054,31.062202,-17.34357,53.484352,0.27382785,-2.1541448
38.806126,35.150204,48.0308,33.73595,-8.482922,22.334652,-14.481184,47.515987,0.2523333,-1.8694196
50.39811,45.208305,61.145657,44.940926,-16.639791,36.17428,-19.095175,61.248913,0.3025571,-2.1434789
55.704636,50.324375,66.877335,49.13171,-15.637119,37.432674,-19.909925,66.25328,0.29100403,-2.098622
59.356823,54.00169,71.92216,51.899334,-17.578321,40.896606,-22.56947,71.58252,0.26108247,-2.1561377
40.56444,38.841705,47.053867,37.36195,-8.922999,23.562479,-11.706647,46.271824,0.28685695,-1.7500696
34.061047,31.97265,38.017025,31.25155,-6.950718,16.9367,-11.068177,37.65832,0.24065724,-1.6046141
57.377483,50.91205,71.256744,49.81566,-18.694475,41.54483,-22.777645,71.22359,0.2954812,-2.2534175
68.616615,62.66075,79.51061,61.12305,-18.217472,41.319714,-21.243063,79.20537,0.276761,-2.100616
54.07497,48.387005,65.564896,47.176334,-15.085356,35.613472,-18.989775,64.77717,0.27821255,-2.1641042
52.836266,45.64557,64.52735,45.977505,-17.342108,33.99882,-19.820786,64.66585,0.2431075,-2.4497507
56.307796,54.560883,65.32607,52.218506,-12.321597,32.126778,-19.164318,65.54868,0.27071106,-2.002554
56.528763,52.521606,66.246956,50.391838,-13.091519,33.509712,-19.435114,65.62029,0.26946598,-2.019818
44.47298,40.80081,55.13195,37.56717,-12.333658,33.1633,-17.866152,55.608353,0.30066347,-2.0420265
49.368145,44.30185,59.83625,43.092422,-15.750913,36.396,-17.848413,59.265728,0.31021035,-2.17687
54.890404,46.22213,71.38915,46.060028,-20.499252,43.246258,-21.64403,68.11233,0.3043666,-2.327926
59.191166,52.600365,71.36192,51.69867,-15.6939335,36.353672,-20.001991,73.08789,0.25363106,-2.0448122
59.192852,55.967,69.214226,53.882767,-12.419551,31.593355,-17.992876,67.68895,0.22853494,-1.9518529
58.31941,53.95803,69.899445,51.322144,-17.614412,40.24595,-20.930696,69.95047,0.2932598,-2.1283016
48.59949,41.862186,61.954754,43.316296,-18.617445,39.32991,-19.846144,64.82323,0.27219647,-2.4881194
40.806652,38.966087,48.32056,36.998714,-9.043849,24.39862,-14.494042,48.48317,0.25882235,-1.8887758
39.980297,35.29877,48.42675,35.41416,-12.965816,29.07749,-14.997478,48.632996,0.31759334,-2.0704193
56.55259,50.165848,70.58287,47.802773,-15.263688,37.719,-21.38041,69.293396,0.25024813,-2.3626833
58.17511,54.07553,67.26939,52.559467,-14.338935,34.896652,-20.002945,67.68847,0.26571846,-2.0887854
20.870106,19.611618,27.46973,17.529078,-7.7186913,20.15233,-11.868216,27.938894,0.4321025,-1.9340236
30.430153,27.231848,38.433987,25.87224,-9.217654,24.826841,-12.710879,38.968037,0.34420276,-1.979044
47.568153,43.61705,55.760242,42.26131,-11.792606,28.844526,-16.172234,56.402317,0.27199662,-2.0090797
44.977207,42.445156,55.071636,40.071278,-11.416586,29.625479,-15.270437,54.595665,0.2376908,-2.0152926
54.41047,49.023117,65.08123,48.525105,-16.568644,36.06683,-19.694756,65.4716,0.2832809,-2.1661258
33.438793,31.222296,38.07108,30.232096,-5.661027,16.04747,-11.955681,36.92315,0.24081418,-1.7566966
54.769917,52.258106,64.899864,47.76671,-10.492263,30.58792,-19.262838,63.89762,0.23146155,-2.029144
70.2656,62.154995,82.94341,63.074574,-21.015793,42.223515,-20.790411,83.34513,0.23917657,-2.2859406
46.72733,41.85605,56.561516,41.28587,-13.417867,29.224249,-14.751379,56.44967,0.27261153,-2.074432
46.97989,43.113873,56.42228,42.470314,-11.780141,28.595217,-16.615395,56.47388,0.2665359,-1.9552286
22.878477,21.703003,27.266262,20.337996,-3.4010763,11.597376,-7.543265,26.554596,0.27960378,-1.2221226
54.990448,47.108074,67.87164,47.948914,-16.40371,36.95542,-19.815685,67.736015,0.25698745,-2.1857483
62.085865,55.321896,77.40264,55.18225,-23.375307,48.481422,-23.179136,75.64861,0.31750315,-2.2066267
47.275093,41.414494,57.001553,41.653053,-14.685473,31.87779,-16.201784,56.565723,0.30158618,-2.0938556
49.5168,44.17205,62.36123,41.76548,-15.217438,36.81432,-20.33351,63.343998,0.28190726,-2.2348032
22.234106,19.339802,29.215223,18.066545,-9.524962,22.393202,-12.051436,29.208384,0.49784943,-2.0110602
24.59374,20.649075,32.379032,20.187174,-11.200921,23.418268,-11.638802,31.674168,0.46095443,-2.0455692
16.988161,15.892785,20.831041,14.694037,-5.239997,13.719877,-9.701456,21.825113,0.46775436,-1.6589812
13.776517,11.999593,18.526829,10.481505,-5.358897,15.602707,-7.9463005,18.296051,0.5802196,-1.6266624
22.220943,20.23241,24.417807,19.669151,-4.469277,13.739095,-8.698663,24.94301,0.32942858,-1.7220742
20.362398,19.628384,24.598646,17.714083,-3.6260424,14.704237,-9.762645,25.024605,0.3699262,-1.4464926
15.091106,13.1347475,19.86717,11.933078,-5.535399,15.368052,-9.23434,19.96174,0.55350924,-1.750418
12.114427,11.150197,15.785777,9.679149,-1.4757816,11.102973,-9.560018,15.52085,0.45794788,-1.5179429
21.977095,19.619316,28.539223,17.500635,-6.4851036,19.136124,-11.857895,28.146235,0.404243,-1.8654917
9.030214,9.121523,10.189676,7.4797416,0.824165,5.475233,-7.079145,10.39515,0.4875614,-1.073745
8.176069,6.885963,12.238391,5.638141,-3.7990077,13.864331,-8.856795,12.491154,0.65032434,-1.9298891
12.358194,9.880678,17.985765,9.214411,-5.4101233,13.762553,-7.092634,17.71001,0.5303746,-1.7777607
21.785397,20.50562,26.616405,17.923138,-5.054978,18.018621,-11.552021,26.592087,0.4227556,-1.7100624
13.403875,11.066241,19.155788,10.886046,-8.020708,18.713285,-7.3869324,19.30298,0.6487802,-1.965132
15.078585,13.162305,20.124634,12.291331,-7.1349998,16.729898,-9.073136,19.933332,0.5595989,-1.8043172
25.279734,20.612932,34.588024,20.885693,-13.682402,27.51651,-10.702858,33.576363,0.50928897,-2.1623425
15.165397,12.905195,19.176615,11.382563,-5.5385075,15.456859,-10.254666,20.434353,0.50433344,-1.7945473
11.265382,10.872513,13.94335,9.2863,-1.1718416,8.650292,-6.8560886,14.353538,0.50114614,-1.4357643
27.885395,24.985859,32.36201,24.576502,-7.9870944,17.04023,-9.235975,33.411873,0.32514277,-1.4952536
9.719209,7.827761,14.013127,6.7693686,-5.161318,15.393996,-8.255519,13.996242,0.67849094,-1.8603575
16.346197,14.832236,21.012894,13.455093,-4.9851055,15.251726,-9.135167,20.8134,0.53425545,-1.5786291
19.87071,16.0595,27.882689,16.242891,-10.012923,25.11842,-13.227405,28.396421,0.4403317,-2.1557004
23.361435,20.035912,30.33258,18.596811,-9.094126,22.003828,-12.750392,30.012386,0.45142388,-1.8841969
15.322144,13.952193,21.324686,12.187358,-4.3836827,16.04971,-11.289847,20.729246,0.4623629,-1.6528981
15.955375,14.093377,22.43416,12.622912,-6.282105,17.72587,-10.86741,22.833998,0.43389586,-1.946531
17.690823,16.157965,22.91488,14.7030735,-6.586762,17.98096,-9.482507,23.093632,0.5330127,-1.8040186
20.061136,16.132357,28.05272,14.8868,-7.8853693,19.81383,-11.344581,27.611996,0.426392,-1.8923826
18.849884,16.274954,24.72207,15.21254,-5.965708,17.92932,-10.210563,24.465815,0.46959463,-1.8561502
16.965658,14.696006,22.52851,13.026765,-5.857787,17.328474,-10.817783,22.044783,0.48872235,-1.8685199
13.079738,11.320237,18.400234,9.252448,-5.1603665,15.918361,-10.198787,18.510164,0.5688904,-1.7813853
14.819509,12.54327,20.137125,11.691373,-7.2135453,17.474585,-9.2885895,19.964464,0.5883993,-1.8079648
26.91228,26.862787,31.201324,24.9221,-4.5478034,14.5555,-9.725673,30.726143,0.26208878,-1.3358004
16.925097,16.718517,19.527332,15.554177,-2.3137,8.612821,-6.1525097,20.089697,0.3518101,-1.0325863
12.294399,11.496925,14.797259,9.8579,-2.001026,9.093171,-6.4955955,15.010198,0.49143815,-1.356279
9.110802,9.036791,9.8186865,8.578744,-0.28187075,2.229343,-0.27713743,10.4078,0.43159077,-0.04476923
14.91579,11.967242,21.213192,11.285778,-8.222975,18.846434,-9.204831,21.383852,0.5758367,-1.9251258
19.854342,16.960075,26.23461,15.939974,-7.6336565,20.252876,-10.530481,25.774246,0.48471996,-1.9447175
14.551835,13.498561,19.42721,11.216677,-3.9887884,15.815442,-11.958976,19.207476,0.47428745,-1.8062978
13.349446,11.927684,18.34995,10.532449,-2.8881035,14.815592,-10.248018,18.69261,0.47419706,-1.8677262
32.790512,29.114847,41.724564,27.22381,-9.672803,24.67411,-13.802081,40.32931,0.3420129,-1.8656964
30.883125,26.196943,40.018616,26.49115,-10.988078,26.551353,-14.999381,40.46889,0.35774857,-2.07643
19.256708,18.929373,21.130028,17.115713,-3.3951216,9.662471,-7.5454607,20.624214,0.3856679,-1.1458373
8.003164,6.846024,11.46578,6.4211245,-4.9691634,10.786743,-5.7663,11.80754,0.7119669,-1.7817189
16.525349,14.148835,21.97011,13.11439,-6.372039,18.273052,-11.1837015,23.174116,0.4583429,-1.9910121
17.050564,14.624587,24.368948,13.334059,-7.3423615,19.66435,-12.378116,23.153605,0.5639926,-1.9667094
16.237843,14.44742,22.617186,12.734712,-7.9340997,18.952126,-10.968677,22.343523,0.4871197,-1.6890504
13.972871,12.713886,17.988127,10.8259,-3.406401,14.710473,-10.510285,17.813528,0.50039154,-1.6158471
17.21209,16.171364,19.804026,14.836719,-2.7511563,9.741416,-6.0879507,20.443819,0.361948,-1.2645311
17.291975,15.710531,22.696087,13.112466,-4.4875884,17.754196,-13.353326,22.477375,0.42027187,-1.7755593
20.076569,19.636393,24.314564,17.850084,-4.106487,13.407433,-9.129196,23.96854,0.40723464,-1.4379315
24.670027,23.183825,28.394554,21.11333,-4.367233,12.981052,-7.5865726,28.123837,0.29694974,-1.2368858
33.409946,29.539852,42.807217,28.56197,-10.370719,25.987284,-14.032302,42.268623,0.34593788,-2.0513859
15.458199,13.74749,20.91957,13.094886,-6.755409,16.684336,-9.867682,21.302586,0.5143802,-1.8927062
11.053813,9.197894,15.59838,8.358269,-3.8286397,14.10846,-8.536347,16.05641,0.6081614,-1.8279812
13.314909,12.118625,17.785269,11.254505,-5.5658097,15.206037,-8.622198,17.817867,0.5840095,-1.7666357
16.749756,14.65272,22.78129,13.286471,-7.0189643,18.156853,-10.769814,22.856495,0.508965,-1.779105
13.790675,12.181687,17.436485,10.624259,-4.5465364,14.616435,-10.204171,17.53547,0.53918505,-1.705807
10.79894,10.077803,11.698847,10.430107,-2.580953,2.9538038,1.6093802,13.23976,0.42722255,0.29978067
7.353487,6.3667173,9.755237,5.4278708,-1.6009684,8.403358,-7.2375693,10.438585,0.6588731,-1.4989349
19.634647,17.488724,25.239027,15.588956,-6.6689587,18.923916,-12.879084,25.784891,0.46078655,-1.9920232
18.389816,16.143066,24.280424,14.951742,-6.617012,18.442894,-10.4826565,23.803484,0.5048867,-1.829876
15.915049,13.903698,20.994291,12.939876,-7.818972,16.44808,-10.159174,21.304865,0.5357659,-1.8889024
15.432827,14.501211,20.721643,13.26409,-5.016804,16.165941,-8.616965,21.065542,0.4848031,-1.6269585
23.61015,21.052242,30.265982,19.961706,-6.8438225,19.816948,-11.354852,29.75506,0.37409765,-1.7306856
20.241432,17.453724,26.080576,16.618586,-9.404263,19.551748,-11.483749,26.301447,0.49658036,-2.0208957
13.052181,11.253288,18.140345,10.157996,-4.205668,14.676037,-9.99557,18.034412,0.5265714,-1.9261775
16.150215,13.684161,21.623116,13.152295,-8.284245,19.843683,-9.792427,21.634861,0.55976874,-1.8861388
16.246723,15.399659,20.208729,13.468994,-3.0264087,12.778083,-9.504549,20.093456,0.4516779,-1.4518821
10.415581,8.646073,15.230449,7.6199713,-5.458847,14.539875,-7.9580956,15.397452,0.61764604,-1.9482181
19.539036,18.464191,25.589184,16.153805,-4.056971,16.94267,-10.8249855,26.51945,0.3626293,-1.789074
22.703922,20.15458,27.78075,18.822943,-7.0904436,19.3513,-10.601803,28.139557,0.41819707,-1.829038
19.485682,19.078156,22.998001,16.348894,-3.687681,13.001617,-9.177169,22.895811,0.39602494,-1.4777962
14.049513,12.641768,18.362537,10.859876,-5.377355,16.631346,-10.879202,18.967628,0.521509,-1.765186
27.29831,24.891562,32.70212,23.349203,-5.446497,18.337378,-12.625479,33.124893,0.3182385,-1.721485
16.222492,14.500226,20.815533,13.57889,-6.463461,15.670659,-9.128803,20.828537,0.5374259,-1.7559745
10.323942,9.354912,12.589261,8.518985,-1.2828754,8.355031,-6.807871,13.077785,0.57127804,-1.2793207
18.808456,16.789337,24.021725,15.505235,-4.577801,12.986731,-8.598505,23.972534,0.3565552,-1.4876548
15.67376,13.69349,22.029495,12.983881,-6.500362,17.94807,-10.222888,21.59207,0.5020882,-1.7742525
13.155469,11.175315,18.607998,10.131796,-7.130938,14.514738,-8.366145,18.091118,0.51862687,-1.7091606
24.460823,20.635397,32.80167,20.272505,-9.679661,23.583818,-11.817066,32.949528,0.4404736,-1.9431143
15.249045,14.062346,18.79762,12.271716,-3.867185,13.684016,-9.512894,19.185846,0.51546407,-1.5693977
13.666829,11.708004,18.570377,10.50788,-6.4363713,16.597317,-8.82608,18.719591,0.5929984,-1.768606
27.289618,23.760918,34.946068,23.215317,-12.126726,25.275354,-13.233582,34.36515,0.44793028,-2.0133767
10.8045225,9.287661,14.561431,8.538804,-3.379279,12.456137,-7.7605314,14.868529,0.6005087,-1.7598202
11.866226,10.021159,18.11657,9.406783,-5.990583,18.438013,-9.482853,17.387236,0.56358904,-1.9959381
17.701567,14.943665,22.001219,14.838673,-6.8203607,11.793026,-8.85814,24.196863,0.33967647,-1.7944847
14.26533,11.516175,18.660723,10.852751,-5.8095536,17.486906,-9.993149,19.708086,0.5280181,-1.9061258
25.639088,23.994785,32.62739,20.815516,-7.13519,21.338,-15.229355,33.348732,0.32453287,-1.9424998
35.098763,31.604345,42.708748,29.70029,-11.243656,26.197535,-13.838286,42.563683,0.36050835,-1.9121256
20.0661,15.937623,28.265823,15.585633,-10.791049,23.947443,-12.111393,27.923628,0.5075659,-2.1031146
13.794954,12.758406,18.326056,11.501044,-4.7467833,13.913546,-9.202681,18.599598,0.545584,-1.7447668
18.46187,16.860098,23.85956,14.37179,-4.0197124,15.886105,-11.556071,23.945917,0.39797676,-1.6446949
25.701588,21.7865,32.18321,20.530163,-8.607897,22.152596,-13.324092,32.735466,0.38686624,-2.076011
14.171148,11.608071,19.721703,10.611581,-7.682697,19.05831,-11.404658,20.900585,0.52286243,-1.8914465
12.605023,12.329409,15.455187,10.966189,-2.3785865,8.526101,-5.9525123,15.725038,0.47520033,-1.3297887
16.591774,13.822909,22.989817,13.047816,-8.966278,19.72331,-9.979655,22.607483,0.5543691,-1.8941636
30.849537,28.515388,37.208714,27.277243,-9.037792,22.151194,-11.694976,37.49013,0.35087395,-1.8789493
18.16025,15.963346,23.008007,14.251736,-4.0390177,15.268749,-9.700223,22.465845,0.43460956,-1.6456175
22.368166,21.796995,25.341173,21.012335,-4.1775055,10.679611,-5.916773,25.667847,0.26839927,-1.0414325
23.375196,17.985563,34.383583,18.983463,-14.534619,30.686813,-12.01749,34.506374,0.53588957,-2.1376476
22.788797,20.908035,29.373611,19.763723,-5.7234807,16.208069,-9.219347,29.047163,0.30376846,-1.5879794
13.640145,12.38555,17.526854,10.987836,-3.3034945,12.9174,-9.179456,17.80109,0.54262984,-1.7285218
16.220705,15.667863,17.9658,14.681861,-4.275109,8.429555,-4.5129514,19.079576,0.35989988,-1.1678821
16.932737,15.359107,22.8422,13.934128,-6.8875813,18.505335,-9.744557,23.05265,0.5361411,-1.8246176
19.599249,17.665873,26.550356,16.160772,-6.1611166,16.314337,-10.668185,25.884598,0.42537752,-1.9213492
23.253727,20.432688,28.41668,19.050758,-7.634674,18.796766,-10.655134,28.506823,0.45316073,-1.7837889
26.185566,23.65105,29.464375,24.219578,-5.420453,12.113701,-6.3555374,29.74044,0.2715105,-1.1966631
17.494242,16.299185,21.940317,14.443958,-4.1797953,14.404913,-9.517483,22.01152,0.446053,-1.6149126
15.371468,13.823167,18.740078,12.557219,-3.266378,11.071055,-8.66987,19.501308,0.39985523,-1.4173572
14.676793,14.278189,17.623564,12.273054,-1.3295658,9.85516,-9.621531,18.628607,0.35865125,-1.1696492
24.246004,21.11226,29.87823,19.626156,-7.506318,19.861471,-12.034468,30.822636,0.41457307,-1.8381643
15.5344,14.266155,20.404367,12.914283,-5.7856946,15.333983,-9.319588,20.150211,0.47422558,-1.7950418
21.043364,19.530293,26.195803,18.045311,-6.322033,17.573612,-9.389254,26.449955,0.42132717,-1.5872213
21.37319,19.33306,28.321117,17.90164,-9.972325,23.602839,-12.565383,29.131752,0.48977113,-1.9719027
24.652084,20.943373,33.012115,19.565676,-8.601275,23.905811,-12.216141,33.20306,0.40830898,-1.9440781
23.944511,19.940931,32.33713,18.645615,-8.71593,26.38182,-13.480268,33.33416,0.40921083,-2.2640576
14.335479,12.08211,19.955183,11.711324,-7.2027164,15.628287,-8.214857,19.273237,0.56840336,-1.8758134
7.7681813,7.043254,9.418045,6.9140806,-0.62319,2.352814,-2.6539943,9.9814005,0.5384083,-0.8576763
19.10761,17.249945,23.777075,16.295773,-3.9335501,12.847554,-8.590426,23.268692,0.34564662,-1.4298848
23.439863,20.87995,30.558172,18.314138,-6.70544,20.11614,-12.85945,30.389011,0.36475348,-1.7961911
24.905886,22.557678,32.579258,21.32867,-8.49059,22.307676,-12.33683,32.694347,0.39860898,-1.8580376
13.962696,12.601752,18.748901,11.411597,-4.691243,14.760377,-10.930399,19.596016,0.5203365,-1.7935759
21.589773,17.681242,28.452286,16.876892,-10.763279,25.008705,-12.552439,29.357382,0.46304137,-2.0863569
19.690323,16.780968,25.735376,15.6845,-7.512423,19.909943,-12.245611,25.940287,0.47469178,-2.1366122
12.685983,12.221251,15.604145,11.26685,-2.1965551,8.044813,-4.4943748,15.778361,0.48139372,-1.0278215
17.463339,14.7515335,22.963236,13.088241,-3.6690142,16.712782,-12.418492,22.080421,0.3760944,-1.9578595
14.154784,12.291469,17.93787,11.376249,-4.749845,13.556759,-8.172322,18.028954,0.548854,-1.684897
17.535427,16.040274,22.422216,14.359889,-4.54321,15.553293,-9.2992735,22.767479,0.43117845,-1.6919369
21.534887,19.12858,28.042849,17.345518,-7.7957306,21.346033,-12.580158,28.826107,0.44780108,-1.7727187
23.39275,21.716345,30.057814,18.914986,-5.3558354,18.369432,-12.595633,29.517195,0.37535027,-1.7868954
13.4685,11.811075,18.228199,10.688594,-4.2150307,13.961519,-8.206214,17.742802,0.52335083,-1.6872385
24.61114,23.232613,30.023283,21.183086,-6.3088117,18.431831,-10.619593,29.699924,0.39459613,-1.6363316
19.119247,15.78812,27.856714,15.131002,-10.421665,25.393343,-11.784374,27.447277,0.50536346,-2.0487616
30.714447,28.050314,38.630486,26.405891,-9.115869,23.148485,-12.661314,39.04991,0.36341923,-1.8950399
13.193829,12.383278,16.988573,10.502519,-3.541165,13.231684,-10.218565,17.575676,0.49712422,-1.5904185
13.10697,10.985407,18.11079,10.804594,-7.2061534,15.070214,-7.269258,18.44756,0.6053215,-1.9101344
15.218527,12.73665,20.20612,12.286984,-7.760971,19.114511,-11.41843,20.777521,0.5528793,-1.9915612
11.312646,10.5674925,15.002472,9.035699,-3.1040213,11.725593,-7.7187295,15.615882,0.60337836,-1.5255394
20.966228,17.93885,28.98227,17.316195,-8.601022,23.907154,-12.132454,28.338865,0.4762623,-1.92705
22.376305,19.35886,29.715141,18.629202,-8.30784,21.963316,-11.490802,28.944532,0.48231846,-2.0118978
6.3417625,5.7369027,8.491688,4.9276586,-0.6047808,5.7765317,-5.3640685,8.8230505,0.7219017,-1.4788482
14.302903,12.123328,18.973654,10.309093,-5.321017,16.801804,-12.341845,18.928339,0.5124832,-1.8456733
17.217651,14.111013,24.779514,14.016149,-10.736002,22.274036,-9.584632,25.54729,0.5936393,-2.0940163
15.117885,12.550964,20.64436,11.62004,-8.859944,19.821157,-9.357447,21.013983,0.5736894,-2.067332
25.496077,23.662987,31.781681,22.012735,-6.451393,19.601957,-12.003199,31.652712,0.37393534,-1.7065753
21.519432,19.090595,28.774817,18.401989,-6.6371474,18.834019,-10.933989,27.831322,0.42693394,-1.8686216
15.673769,13.67433,21.243456,12.7044325,-4.7015324,14.1755,-9.065812,20.6549,0.46849567,-1.9356978
21.559725,19.576385,28.135612,17.067097,-6.556923,20.915525,-12.319756,28.129992,0.42242154,-1.8939418
27.234612,24.34585,33.872448,22.570023,-7.0165133,21.971052,-13.169002,34.162582,0.36295146,-1.8714519
