f1,f2,f3,f4,f5,f6,f7,f8
243,120,0,0,4.4444447,4.359749,1.5555547,1.8338387
166,66,0,0,0.7777767,0.6554609,5.2777767,4.959466
132,84,0,0,3,1.2292727,0.88888913,0.45541987
155,127,0,0,2.1666667,1.7094507,15.388888,4.144167
208,65,0,0,1.3888874,1.2367799,26.444445,25.537477
236,77,0,0,22.166666,15.472914,7.722223,8.373016
127,118,0,0,11.555554,10.22995,0.8333337,0.6912154
146,97,0,0,10.111111,4.597905,0.6111107,0.5741327
201,125,0.11111111,0,1.722222,1.3402604,8.555554,5.725834
174,96,0.22222222,0,2.2222226,0.6885298,0.944444,0.8798158
210,73,0,0,1.3333327,0.96609074,1,0.81649536
177,76,0,0,1.3888893,1.3567389,15,11.481388
41,75,0,0.11111111,15.388889,19.136257,26.611113,31.71359
245,73,0,0,8.222222,6.2739906,10.722222,7.6809044
254,73,0,0,6.6666665,7.865538,9.444445,12.33003
81,67,0,0,0.83333206,0.45947185,0.8888893,0.5837296
234,27,0.11111111,0,0.8333346,0.6236087,2.0555573,1.3567389
143,20,0,0,1.1111158,0.7503102,1.2777799,0.92895854
102,30,0,0,0.94444656,0.8798158,0.6111107,0.7722024
108,75,0.11111111,0,0.6666667,0.47140282,11.111111,10.014803
116,35,0,0,0.8333333,0.7817351,0.88888806,0.5443334
207,58,0,0,0.8333308,0.45946908,1.0000013,0.4216377
73,31,0,0,0.555556,0.4554202,0.8888893,0.34426534
38,71,0,0,0.7222214,0.49065483,0.88888806,0.72008145
224,34,0,0,1.3333321,0.9660913,1.0000013,0.63245475
134,54,0,0,0.61111194,0.64693147,1.2222214,1.0036972
49,40,0,0,0.99999875,0.42163533,0.8333333,0.72265035
37,25,0,0,1.3333321,0.73029673,0.9999962,0.76011676
228,20,0,0,1.0555547,0.49065518,0.8333333,0.7527733
16,51,0,0,0.7222226,0.44305405,0.8333346,0.7226493
189,39,0,0,1.0555547,0.57413566,0.77777606,0.58372843
120,51,0,0,1.0555547,0.7123238,2.0555534,0.742867
138,21,0,0,0.6666654,0.76011735,1,0.5163958
44,33,0,0,1.1666641,0.9368973,1.0555534,0.8541826
70,44,0,0.11111111,2.444444,2.0940828,2.3333333,2.139576
97,21,0,0,0.944444,0.6116148,1.3333321,0.8692265
1,45,0,0,0.88889056,0.45542085,1.1111132,0.45541877
247,50,0,0,0.44444275,0.27216637,0.7777786,0.34426397
8,21,0.11111111,0,0.61111194,0.44305393,2.055556,1.2186847
202,41,0,0,0.9444478,0.7722018,1.111112,1.0255967
83,53,0,0,0.5555547,0.4554187,0.7222226,0.4906516
159,40,0,0,0.8888893,0.6206305,0.555556,0.17213097
126,20,0,0,0.99999744,1.1925684,1.1666654,1.1498771
174,59,0,0,0.8333346,0.34960264,1.3333334,0.8165003
197,58,0,0,0.8333346,0.62360954,1.4444441,1.0036969
128,15,0,0,0.7777799,0.27216768,0.555556,0.6206318
125,46,0.11111111,0,0.61110944,0.61161584,2.166668,0.7817352
143,34,0,0,1.0555547,0.9289564,1.388888,0.8798136
67,32,0,0,0.944444,1.0628421,1.7777786,1.3109215
40,57,0,0,1.1666654,0.72265136,1.3888906,0.8004639
221,50,0,0,0.44444528,0.5443321,1.4444441,0.6885326
92,44,0.11111111,0,0.7222226,0.5741352,1.1666654,1.048809
217,23,0,0,1.0555547,0.61161584,1.1666654,0.54772294
105,65,0,0,0.94444275,0.61161804,1.5000013,1.224745
50,50,0,0,0.7777774,0.6554623,0.7777799,0.50185025
91,19,0,0,1.0000013,0.760118,1.4444466,0.7793644
145,33,0,0,0.8888893,0.27216268,0.88888806,0.6206336
127,57,0.11111111,0,0.944444,0.7123264,1.611112,1.1038661
138,49,0,0,1.0555573,0.9289595,1.7777799,1.0680549
245,23,0,0,0.6666667,0.36514837,1.1666654,1.224743
216,17,0,0,0.6666654,0.51639974,1.2777786,1.0201668
230,41,0,0,0.88889056,0.6885295,1.8888893,1.2412663
58,58,0,0,0.555556,0.40368605,0.88889056,0.8606633
238,59,0,0,0.8333346,0.45946616,1.0555559,0.68041223
17,18,0,0,1.2222214,1.2938598,1.2777773,1.2546203
92,62,0,0,1.8888868,1.3109239,1.8888868,0.72008234
82,51,0,0,0.6111107,0.44305146,0.6111107,0.74286705
206,30,0,0,0.7777774,0.50184685,0.83333206,0.54772305
107,21,0,0,0.66666156,0.51639783,1.1666666,0.4082483
118,38,0,0,0.7777774,0.58372986,0.88888806,1.0680552
186,28,0,0,0.94444275,0.38968328,1.4444414,1.29386
73,19,0,0,0.9444453,0.38968116,0.94444275,0.68041587
136,216,0.11111111,0,2.7777774,1.3277673,2.7222226,2.984528
44,162,0,0,0.88888836,0.4554205,1.9444447,1.3567389
99,160,0,0,2,0.84327424,3.055555,2.3609476
68,172,0,0,1.0555553,1.0628396,2.3333337,1.6996722
112,201,0,0,2.833333,1.2952907,3.111111,1.7847089
212,160,0,0,1.4444441,1.2938602,1.4444443,1.7722135
115,156,0,0,0.3888887,0.38968167,1.0555553,0.6469302
200,215,0,0,1.5555559,0.95839405,4.722222,2.6450515
252,194,0,0,2.1666667,0.7817362,2.055556,2.0266738
119,181,0.11111111,0,0.7777774,0.7503084,3.277777,1.6113026
235,249,0,0.11111111,1.6111113,2.4259405,2.666667,1.5055449
221,201,0.11111111,0,1.4444443,1.1287485,2.4444447,0.8344436
205,204,0,0,1.555555,0.9583939,1.8888887,1.7722135
124,201,0,0,1.944445,1.9597805,2.0555556,1.306678
94,246,0,0,2.3333333,1.6193275,2.7222223,0.77220213
145,152,0,0,0.72222203,1.1434193,2.7777774,1.1088861
71,187,0,0,2,1.6329935,3.555555,1.8698399
4,248,0,0,3.333334,1.8135293,3.2222226,1.2590408
28,162,0.11111111,0,1.1666666,0.6236098,1.4444443,1.3277662
63,158,0.11111111,0,0.99999934,1.0540929,1.888889,1.29386
9,180,0,0,1.166667,0.7226493,1.1666673,0.9831922
234,161,0,0,0.888889,0.501849,1.6111113,1.4050179
52,170,0,0,0.55555564,0.4554201,0.94444436,0.38968262
168,209,0,0,1.3333334,0.6666665,0.7222217,0.7123257
153,204,0.11111111,0,2.388889,1.6920295,3.3333333,1.3824291
47,175,0,0,1.3333327,0.78881073,1.166666,0.88819396
238,211,0.11111111,0,1.0555559,0.49065375,1.6111113,1.2546215
214,246,0,0,2.8333328,1.9177537,2.9999993,1.988857
75,240,0,0,2.4444444,1.9512578,2.1111114,1.3608272
160,168,0,0,1.5,1.1498789,0.6666663,0.47140402
212,235,0,0,1.4444447,1.4555132,1.944445,2.2648687
215,190,0.11111111,0,1.388889,1.0417223,2.6111114,1.8429048
8,226,0,0,2.8888886,1.9851301,1.111111,0.4554203
204,156,0,0,0.5000003,0.27888626,1.9999996,0.55777323
117,224,0,0,3.0555556,2.5596585,3.0555556,3.0215273
145,248,0,0,2.0555553,1.7180947,2.111111,1.3770607
119,169,0,0,1.166667,0.98319227,0.9999997,0.91893625
111,246,0,0,3.166667,2.0949678,5.833334,4.113663
240,190,0,0,1.5555553,0.75030917,1.3333334,1.0954453
207,215,0,0,3.222222,2.0403335,2.4999998,1.6158936
49,240,0,0.11111111,3.0555553,1.638654,2.0555556,1.7437719
115,183,0,0,1.055555,0.7722019,4.722222,1.0201681
222,194,0,0,2.2777774,1.1434193,2.2777777,1.4207466
24,215,0.22222222,0,0.8333333,0.80966425,2.5555556,1.2590423
114,242,0,0,2.7222223,2.4532676,4.6666675,1.9206476
206,233,0,0,1.388889,1.5408032,1.7222227,0.82775885
90,237,0,0,2.4444444,1.327766,2.7222216,2.678446
236,240,0,0,2.5555553,1.6688874,3.3888886,2.4532666
116,203,0,0,3.0555553,1.9484084,2.9444437,1.7564695
242,164,0.11111111,0,0.38888898,0.534027,3.222223,1.0470421
144,187,0,0,1.9444441,2.0484867,6.222222,3.512938
154,189,0,0,1.5555553,1.0470409,1.4444441,0.8606628
140,188,0,0,2,2.1081848,3.0555546,2.4981472
71,197,0,0,2.7222233,1.8549237,4.555556,2.1464868
78,201,0,0,2.8333333,2.6562307,4.9999995,4.071583
38,202,0,0,2.166666,1.0697863,8.333334,2.5121903
173,186,0,0.11111111,3.2222226,2.115201,5.5,3.5071344
63,201,0,0,2.1111119,1.7341882,2.5000007,1.656637
138,185,0,0,3.0555546,2.977074,1.9444441,2.1542377
60,196,0,0,1.4444447,1.0470428,4.444444,1.9962916
105,189,0,0,2.0555553,1.5116827,4.4444447,3.4555368
145,185,0.11111111,0,2.7777767,2.257497,2.2222214,1.9512575
61,197,0,0,1.4444441,1.5153533,2.6111107,1.9254634
86,197,0.11111111,0.11111111,1.611112,1.4516907,1.2777786,1.1038647
250,176,0,0.11111111,1.611112,1.0628399,3.444444,1.6953092
167,189,0,0,3.7777774,2.2377224,3.7777774,1.544405
136,193,0,0,2.3888886,1.4516919,2.555556,1.408967
24,205,0,0,2.2222226,1.5869851,2.3888893,2.4892375
22,200,0,0,2.8888874,2.4098568,4.8333325,2.622552
83,198,0,0,2.3888886,1.4969089,4.833334,3.0092454
57,199,0,0,3.833334,2.647851,6.3888893,3.4667745
50,199,0,0,3.2222226,2.9789395,5.611111,4.6159945
147,193,0,0,6.6111126,3.6050377,7.055556,5.4095254
172,183,0,0,2.8888893,1.6821506,4.0555553,3.0725813
169,184,0.11111111,0,1.2222227,0.54433143,2.4999993,1.9293057
166,185,0,0,1.9444447,0.250924,2,0.21081811
28,204,0,0,2.0000007,1.7638338,3.222222,2.0834446
119,196,0,0,2.666666,2.1499357,1.3888893,1.35674
25,198,0,0,2.8333328,1.3457742,4.1111107,3.3444247
189,184,0,0.11111111,1.666666,0.84327394,2.7777774,2.0073938
134,191,0,0,1.3888893,1.3066788,1.4444447,1.0886624
197,182,0,0,2.222222,1.2590424,3.444444,2.8258078
73,194,0,0,3.222222,2.3349202,4.611112,3.3560352
52,196,0,0,1.4444447,1.3277662,6.777777,4.1881666
188,182,0,0,1.611112,0.7428682,4.166666,2.1265519
119,192,0.11111111,0,2.4999993,2.0843334,6.1666675,2.3261807
76,200,0,0,2.7777786,0.77936363,4.3333325,2.8828998
114,193,0,0,3.166666,2.4653153,4.5,2.5011096
174,181,0,0,3.2777786,3.1511326,4.1666675,2.786875
137,190,0,0,2.055556,0.7428677,2.277778,1.4050181
166,182,0,0,3.0555553,4.213295,3.9999993,2.3664315
202,182,0,0,2.5555546,1.8579167,3,2.0548048
177,181,0,0,4.277778,1.7309828,2.555556,1.4857335
178,183,0.11111111,0,2.7222214,2.398302,4.6666665,3.6998506
234,175,0,0,1.9444441,1.323576,3.4444454,2.2574966
156,188,0,0,4.277778,2.3134086,5,3.7475924
119,191,0,0,3.11111,2.9489486,5.2222233,3.4297178
10,207,0,0,2.61111,1.3066788,3.1111119,3.0086293
123,194,0,0,2.555556,1.7847078,9.111109,7.7133846
130,189,0.11111111,0,2.4999993,0.9831926,2.1111114,2.8100357
64,196,0,0,2.6666667,2.3758044,3.4444447,2.2770991
143,186,0,0,2.3333333,2.3190036,2.7777774,2.5268927
176,187,0,0,1.7777773,1.6009252,2.333334,2.0221
70,197,0,0.11111111,2.7222226,2.0156798,5.277778,3.2756114
48,202,0,0.11111111,3.3888886,1.6250362,4.8333325,4.091997
5,210,0,0.11111111,2.1666672,1.6699982,4.444444,2.613356
53,198,0,0,1.7222233,1.8549244,5.111111,1.6009259
223,175,0,0,3.7777786,3.1245742,7.166668,4.68923
148,192,0.11111111,0,4.0000005,2.1807232,4.944445,3.866763
249,178,0,0,2.277778,1.7690756,5.2222214,4.933632
201,183,0,0,1.888888,1.9167883,2.333334,1.7888557
134,194,0,0,2.6111107,1.218682,5.222222,4.435546
252,176,0,0.11111111,1.8888887,1.1482687,5.0555553,2.855145
93,190,0,0,5.5000014,1.8226972,2.6111114,3.234651
198,185,0,0,1.3333346,1.2292717,2.5,1.656637
62,200,0,0,2.2777774,2.1335068,3.7777793,1.7847085
96,196,0,0,3.4999988,1.2605116,7.3888893,3.6782641
112,197,0,0,4.2222233,2.9938211,4.9444447,3.1227946
93,190,0,0,5.5000014,1.8226972,2.6111114,3.234651
194,183,0,0,0.77777797,0.5837306,2.944444,1.625037
121,189,0,0,2.277778,2.1951132,4.944445,4.007863
121,192,0.11111111,0,3.3888886,2.059307,5.9444447,2.489237
249,173,0.11111111,0,1.6666654,1.6465437,3.6111107,2.1125717
62,202,0,0,2.555556,1.7083669,1.4999994,1.1303879
99,198,0,0,5.055554,6.4339952,5.6666665,5.7927146
68,198,0,0.11111111,2.8888886,2.8803296,3.0555553,2.8706684
116,192,0.11111111,0,6.055556,2.8238401,4.3333335,3.062316
61,202,0,0,2.2777774,1.8787305,1.8888887,1.0036967
7,203,0.11111111,0.11111111,3.8888881,2.8570898,5.4444447,2.7460413
77,199,0,0,2.666668,1.8618976,4.666666,3.025815
42,201,0,0,2.1111107,2.0184336,4.333332,4.7234635
18,209,0,0.11111111,2.6111119,0.7123263,4.555556,2.6722174
106,191,0,0,3.166668,3.0313168,2.8333313,2.896358
73,201,0,0.11111111,0.7222226,0.64693,4.444444,2.4555306
89,195,0.11111111,0,2.7222226,1.8668653,3.1666667,1.8226969
247,174,0.11111111,0,3.1111107,2.68052,3.1666667,1.545604
183,182,0,0,2.8333328,2.0949671,3.5555553,2.561829
168,187,0,0,3.5,2.1679482,2.8333333,1.602082
105,193,0,0,3.222222,1.9051597,2.8888893,2.1773255
129,188,0,0,3.6666667,2.0110817,4.6111107,2.4075518
93,195,0,0,1.833334,1.2064636,4.0555553,2.1230652
161,190,0,0,3.7777774,2.0940847,4.5555553,3.7277741
251,173,0.11111111,0,2.1666672,1.8348475,2.3888881,1.2367805
239,174,0,0,2.0000007,1.4452988,1.3888887,0.85418344
56,196,0,0,2.38889,1.4207458,4.444445,4.3902254
87,196,0.11111111,0,1.3333321,0.8692278,2.222222,1.6688869
32,206,0,0.11111111,2.8333328,1.7732568,5.611111,2.8080564
42,203,0,0,0.94444466,0.6469296,6.055556,2.4623086
139,185,0,0,1.9999994,0.63245475,1.222222,1.9051588
104,191,0,0,3.222222,1.9739053,3.777778,2.9033842
17,204,0,0,2.0000007,1.2823583,2.1666667,0.7527733
162,190,0,0,3.0555553,1.0628418,6.1111107,5.2182016
96,193,0,0,1.3333327,1.115547,1.8333327,1.8469193
219,176,0,0.11111111,2.1111119,1.857917,5.111111,2.8414931
36,207,0,0,2.722222,3.1792145,6.444444,2.8021147
191,180,0.11111111,0,3.555556,1.186343,2.222222,1.1088873
190,186,0,0.11111111,2.722222,2.2451591,6.0555553,2.8159592
85,200,0,0,4.4999995,4.3243494,6.0555553,4.327775
134,187,0,0,1.8888887,1.5153537,2.1111114,1.7847083
139,187,0,0,2.055556,1.1238163,1.8333334,1.0697875
110,196,0,0.11111111,3.666666,1.8618978,6.888888,4.8610306
218,178,0.11111111,0,0.8333327,0.54772234,1.1111094,0.5443307
95,191,0,0.11111111,3.1666667,2.786874,6.0000014,5.1854515
100,194,0,0,1.722222,2.5941534,3.2222233,1.5006163
84,200,0,0,4.722221,2.7032206,2.5,1.5311577
38,200,0,0,3.4444447,2.125681,3.4444454,1.2049289
215,182,0,0,2.5555553,1.4707013,2.7222226,1.9823296
25,208,0,0,5.7222233,4.841564,6.3333344,3.5527778
198,183,0,0,1.0555547,1.1816497,3.3888881,1.5974506
115,195,0,0,3.833334,2.9571006,3.9444447,1.7051116
11,200,0,0,3.1666667,3.0313182,3.9444447,2.480293
124,191,0,0,3.5000007,2.7386136,3.277778,2.8001328
63,203,0,0,4.277778,3.7913144,3.4444447,4.0368657
225,181,0,0,1.1666666,0.86281204,1.8333327,1.3291602
107,191,0,0,3.722222,2.999382,2.8888874,2.7862093
138,188,0,0,2.0555565,1.3567389,1.1111113,0.75030893
123,187,0,0,2.6666667,1.8499243,3.444444,1.6555183
18,204,0,0,2.5555553,1.2049277,2.7777774,1.1482679
67,194,0,0,3.7222207,1.4969094,6.4444447,3.9646575
86,193,0,0,3.2777793,1.6521593,2.222222,1.8094397
187,180,0,0,4.055556,2.9845276,3.3333333,3.19722
4,201,0,0.22222222,2.722222,1.6788458,5.2222214,3.1245742
175,188,0,0,2.9999993,2.5733685,2.3333328,1.2995725
226,176,0,0,3.0555546,3.2756119,2.3888893,2.870668
4,210,0,0,4.7222233,4.018937,5.722222,2.184966
123,186,0,0,3.6111114,3.0288742,9.444444,7.9321184
153,192,0,0,3.3888893,1.7815926,7.444444,4.1347656
203,182,0,0,3.722222,2.576964,3.6111114,1.705112
45,205,0,0,1.9444453,2.1951118,3.333334,2.5298228
33,90,0.11111111,0,0.49999985,0.4082481,1.8333335,0.5477228
121,112,0,0,2.3888886,1.7690756,0.5000003,0.2788867
34,93,0,0,0.55555564,0.2721653,0.3888887,0.38968167
195,119,0,0.11111111,3.611111,1.4050171,1.2222223,0.91084015
22,114,0.11111111,0,0.94444436,1.1626916,1.1666664,0.40824813
61,92,0,0,1.2777777,1.0628407,0.55555534,0.6206325
45,111,0,0,0.49999967,0.34960282,0.9999998,0.7888104
40,142,0,0,0.27777782,0.1360828,0.22222225,0.17213261
124,98,0,0,0.9999997,1.0110505,1.2222217,1.2938603
57,89,0,0,1.7222222,1.3066783,6.1666665,4.7034264
187,89,0,0,1.7777777,1.7469549,0.9444444,0.80046284
59,116,0,0,3.0000007,2.8126693,0.7777777,0.45542037
58,113,0,0,3.4444447,1.2232318,0.7222223,0.38968182
209,94,0,0,1.0000002,0.7601168,0.6111111,0.49065334
33,99,0,0,1.5555557,1.2590411,2.4444444,1.128749
38,134,0,0,0.16666667,0.18257421,0.33333334,0.2108186
43,141,0,0,0.44444442,0.17213267,0.16666667,0.18257418
60,116,0,0,0.7222226,0.38968164,0.7777774,0.34426582
54,142,0,0,0.7222223,0.82775915,2,2.1081848
8,93,0,0,0.8333333,0.45946798,1.0555559,0.9289585
59,135,0,0,0.16666667,0.18257421,0.055555556,0.13608277
76,89,0,0,1.0555558,0.952579,3.2777784,2.4532664
95,97,0,0,0.611111,0.534027,0.7777774,0.45541978
57,93,0,0,0.38888898,0.38968158,0.22222202,0.17213243
47,89,0,0,0.55555564,0.17213255,3.611111,3.83792
83,96,0,0,0.49999967,0.45946804,0.6666663,0.5163983
137,92,0,0,7.3888893,7.3799014,0.7777779,0.34426498
42,133,0,0,1.1666667,1.9061303,2.7222223,3.1581755
83,117,0,0,1.8333334,1.3784049,0.7222223,0.49065298
134,93,0,0,0.38888898,0.25092435,0.88888866,0.5443307
112,120,0.11111111,0,1.3333334,1.0327947,2.222222,1.7083671
56,141,0,0,0.16666669,0.18257418,0.33333337,-1.59E-08
54,134,0,0,0.22222222,0.029629637,0.055555556,0.01851852
57,118,0,0,2.833334,5.5,1.2222223,0.87407327
113,114,0,0,0.94444466,0.5074079,0.33333364,0.08888922
51,141,0,0,0.5555556,0.11851845,0.22222225,0.074074075
97,90,0,0,1.8888892,2.5629632,3.6111114,8.507409
58,140,0,0,0.055555556,0.01851852,0.22222225,0.029629627
94,135,0,0,2.277778,1.2629623,0.5555555,0.38518512
136,92,0,0,8.055554,44.774082,1,0.17777748
17,94,0,0,1.7222223,3.174073,1.0555557,0.9518536
96,141,0,0,1.5555555,0.7407407,0.44444445,0.11851848
14,135,0,0,0.27777776,0.062962964,0.27777776,0.06296293
77,135,0,0,0.22222221,0.029629624,0.22222221,0.029629624
243,94,0,0,0.6666666,0.31111112,0.22222221,0.029629631
39,137,0,0,0.2222222,0.029629627,0.27777776,0.1074074
207,115,0,0,1.0555555,0.3296295,0.16666669,0.033333343
76,116,0,0,0.833333,0.43333372,0.16666667,0.07777769
123,94,0,0,0.50000066,0.07777796,0.8333333,0.033333335
96,94,0,0,0.7222226,0.28518537,0.44444466,0.42963016
20,134,0,0,0.6666667,0.088888995,0.61111116,0.24074072
41,139,0,0,0.055555563,0.018518524,0.11111113,0.029629637
35,112,0.11111111,0,0.88888913,0.2962967,0.55555564,0.16296294
208,90,0,0,2.8888886,2.5629659,0.72222215,0.06296298
6,95,0,0,0.7777777,0.6074076,0.3888893,0.06296301
188,110,0,0,0.77777773,0.5185184,0.77777785,0.9629633
33,114,0,0,0.55555516,0.07407411,0.49999985,0.21111098
222,93,0,0,1.7222223,0.0629626,0.16666669,0.033333343
90,134,0,0,0.5555556,0.34074077,1.0555555,0.37407416
242,89,0,0,0.5,0.47777787,0.9444445,0.5518519
58,111,0,0,3.2222223,3.4518514,2.0555556,0.9518509
199,116,0,0,0.5555555,0.2962963,0.44444442,0.029629644
79,104,0.11111111,0,0.9444453,0.3740738,1.5,1.0111135
216,78,0,0,1.333333,0.3555547,4.3333335,6.355548
133,125,0,0,1.4444433,2.8296287,2.1111114,1.3185211
190,105,0,0,1.8888893,2.2962983,2.166666,1.6777797
61,104,0.22222222,0,1.3888893,0.72962725,1.4444441,0.7407405
104,129,0,0,19.277777,28.907421,1.1111107,1.0962967
121,107,0,0,1.5555553,0.8740748,13.166667,5.5888996
120,124,0,0,8.999999,112.57778,11.166668,184.5222
224,124,0,0,3.1666667,9.544442,7.388889,70.1963
185,85,0,0,9.277779,81.485176,2.8333328,9.188898
155,138,0,0,2.0000012,0.66666055,1.0555534,0.41852024
183,105,0,0,2.1111095,1.1407399,0.77777606,0.65185165
122,129,0,0,2.2777786,0.86296284,19.833334,11.944499
52,82,0,0,3.2777786,0.46296388,1.3333334,0.48888907
164,83,0.11111111,0,2.5,6.077768,1.5555559,0.78518397
81,79,0,0,0.44444466,0.074074,0.88888866,0.6518533
97,123,0,0,1.5555553,1.0962937,13.222221,108.74074
249,87,0,0,14.388889,327.26297,13.388889,62.018505
198,127,0,0,2.4444444,4.385187,8.555555,59.54075
242,81,0,0,1.5,1.1444466,1.2222227,0.7407415
168,77,0,0,0.88888866,1.2740752,1.5555553,1.5851847
41,103,0,0,2.4444454,3.0962982,1.777778,1.4962941
73,105,0,0,2.1111114,1.0962937,1.1666666,0.52222216
209,122,0,0,0.8333327,0.07777824,11.444444,90.829605
198,122,0,0,1.5,0.8777781,11.444446,103.762955
165,96,0,0,2.38889,1.5740778,1.722222,1.2185229
99,103,0,0,1,0.40000102,0.8333359,0.43333372
155,135,0,0,2.3888867,3.2629583,0.83333206,0.122224174
185,118,0,0,14.444446,182.29631,1.1666666,1.0555547
168,70,0,0,0.8333333,0.6111117,0.3888893,0.10740789
160,73,0.11111111,0,0.944444,0.32963002,0.7777774,0.6518517
56,107,0,0,1.1111107,0.20740713,4.722223,20.196299
206,105,0,0,0.27777734,0.06296308,0.61111134,0.15185204
144,139,0,0,5.5000005,3.9444458,1.3888893,0.5962944
83,83,0.11111111,0,0.7777786,0.7851843,1.666666,3.1111119
38,103,0,0,0.8888893,1.051852,1.9444447,1.3962961
135,104,0,0,0.94444466,0.10740852,1.9999994,0.7111114
133,108,0,0,0.777777,0.74074006,22.444443,104.91862
80,83,0.11111111,0,1.6666666,1.7777802,1.5000013,0.5666662
219,80,0,0,1.2777767,0.3296295,0.6666667,0.9333318
4,126,0,0,1.1666673,0.74444556,0.94444466,0.59629667
163,68,0,0,1.833334,2.21111,1.5555559,0.96296287
245,78,0.11111111,0,1.888889,1.0074077,4.0555553,5.662962
33,108,0,0,2.944444,4.5962973,6.833332,16.83333
252,82,0,0,1.0555547,0.41851985,0.77777797,0.47407353
169,66,0,0,2.0000007,2.08889,0.94444466,0.41851884
236,102,0,0,1.0555559,0.06296285,1.7777792,1.229628
37,78,0,0,1.0000006,0.17777735,2.5555565,2.8740728
37,124,0,0.11111111,1.4999994,1.0111091,2.4444447,1.8074036
146,125,0.11111111,0,0.99999744,0.44444707,2.1666667,1.9444479
189,124,0,0,1.2777773,0.9518527,1.2777792,1.3518513
187,106,0,0,4.055556,12.329637,7,53.244434
68,128,0,0,21.333334,5.955534,1.3333341,0.8444443
185,102,0,0,11.055557,73.70736,0.44444528,0.20740719
120,102,0,0,0.77777797,0.16296387,0.6666667,0.177779
197,123,0,0,0.94444466,0.9518536,2.9999993,1.5555562
185,110,0,0,18.444445,375.09625,1.2777773,0.59629697
142,100,0,0,0.6666667,0.26666614,1.388889,0.9074066
27,50,0,0,1.0555557,0.46296322,1.0000004,0.48888907
19,55,0,0,1.444445,2.8296297,1.277778,0.862964
34,83,0,0,1.4444447,0.34074098,2.444445,0.42963055
82,109,0.11111111,0,0.722223,0.24074084,1.3333336,0.8000008
99,107,0.11111111,0,1.5555557,2.0296292,3.3333333,2.2666647
35,62,0,0,0.7777786,0.5185192,1.2222227,1.051853
8,79,0,0,1.2777778,2.2851846,2.111111,0.51851857
23,85,0,0,1.4444445,1.0518525,1.777778,0.96296287
37,114,0.33333334,0,1.388889,2.0185165,3.8888884,3.7629619
1,115,0.11111111,0,1.8333331,2.3888893,2.2222226,4.9629602
14,60,0,0,0.55555505,0.78518444,1.0555553,0.06296298
69,85,0.11111111,0,3.1111114,8.207409,3.944444,9.440739
42,63,0.11111111,0,1.5000004,1.0999995,1.9444441,2.462962
78,69,0,0,1.4999996,1.1444438,1.6111107,1.4407405
137,66,0,0,2.611111,3.040741,2.9444444,3.8851848
88,89,0,0,0.7777774,0.38518468,3.6666667,4.0444417
88,71,0.11111111,0.11111111,1.4444447,0.785185,4.5,5.677779
88,115,0,0,1.666667,1.8222212,4.166667,4.2111125
13,73,0,0,1.3888887,0.72962976,2.611111,3.1296275
127,118,0.22222222,0,1.722222,1.5296288,3.444444,9.496296
29,66,0,0,2.5555553,2.1629624,2.1666667,5.144446
75,67,0,0,1.4444447,1.0074071,1.8333334,1.5444458
14,110,0,0,1.7222224,5.3518505,2.6666667,1.0222229
122,91,0,0,2.2222223,2.029629,2.1666663,1.2777776
95,100,0.11111111,0,0.7222223,0.1074075,1.2222217,1.140741
145,102,0,0,0.88888866,0.6074083,2.611111,1.4851857
26,93,0,0,2.4999993,0.21111093,2.1111114,9.1407385
140,103,0.11111111,0,2.166666,3.4111135,1.8333334,2.1666677
83,114,0,0,1.388889,1.129629,1.9444443,0.59629667
7,34,0,0,2,3.6888885,1.5,2.0333328
95,109,0,0,1,0.4888888,1.9444443,2.729629
100,111,0,0,1.6111107,0.9074074,1.6111107,0.81851804
38,106,0,0,2.2222223,2.5185175,2.1111114,3.1407404
23,86,0,0,0.88888913,0.6518528,1.7222222,1.3074087
96,84,0,0,1.5000004,1.2777773,1.6111107,2.2851882
146,72,0,0,0.944444,0.507407,1.6666664,0.5777763
40,73,0.11111111,0,1.3888893,1.0851853,1.6111116,2.5074077
39,60,0.11111111,0,1.5555559,1.1407412,2.444445,1.94074
9,92,0,0,1.3888887,2.4185164,2.4999998,0.87777764
97,77,0,0.11111111,1.222222,1.8518518,4.4444447,6.5629597
137,94,0.22222222,0,1.666667,0.7999998,3.666667,2.8888905
5,92,0,0,1.3333335,0.48888856,2.1666667,1.2777781
69,92,0.11111111,0,1.888889,4.518517,1.9999999,1.0222219
85,56,0,0,1.3333334,0.40000024,1.2777773,1.8407404
41,61,0,0,2.0555553,1.5740743,1.5555553,1.940741
95,57,0,0,1.8333327,3.4111106,2.1111107,1.7185175
121,113,0,0,1.722222,1.5296303,2.944444,1.5296295
85,101,0,0,1.3333334,1.2888881,1.2777777,1.2185181
131,86,0,0,1.3888893,1.2185189,1.6666673,2.5777786
122,106,0.11111111,0,1.611111,0.59629595,1.6111113,2.7296302
67,61,0,0,1.0555557,0.50740737,0.8333333,0.38888904
65,54,0,0,1.777778,1.6740733,2.722222,4.3296285
86,74,0.11111111,0,1.3333336,1.5555557,0.6666673,0.13333334
141,89,0,0,1.277778,1.4851854,1.6666666,3.6888885
69,74,0.22222222,0,3.8888886,9.940739,2.166667,2.4777777
17,64,0,0,1.4444443,1.3629619,1.6666664,1.4222221
5,101,0,0,2.3333333,2.3111115,1.7777777,0.60740685
78,108,0,0,0.8333335,0.43333328,1.6111107,1.1740738
